,0,1,2,3,4,5,6,7
0,,,Compounds [g.g DW]*,,,,,
1,Labcode,Labcode,-carotene,-carotene,(9Z)--carotene,-cryptoxanthin,Lutein,Zeaxanthin
2,1,,0.40  0.03a,18.69  0.30 cd,,0.89  0.07b,1.94  0.09c,1.77  0.05b
3,2,,1.04  0.43b,19.67  1.11 cd,3.20  0.37e,,3.95  0.39e,<LOD(0.019
4,3,,,18.00  1.96c,,,,
5,4,,,19.55  0.44 cd,2.53  0.10d,,,
6,5,,0.96  0.13b,18.96  1.28 cd,1.94 0.18b,0.91  0.11bc,3.11  0.12d,1.82  0.13b
7,6,,4.54  0.79e,19.93  1.89 cd,1.22  0.16a,0.16  0.04a,,1.73  0.16b
8,7,,,12.09  1.54ab,,,,
9,8,,,28.44  1.36 f,,,,
10,9,,,23.23  6.44e,,1.98  0.14e,0.78  0.56a,0.39  0.18a
11,10,10,,13.27  1.73b,1.86  0.12b,,,
12,11,11,2.43  0.15d,9.65  0.93a,,1.63  0.12d,1.36  0.47b,
13,12,12,0.71  0.11ab,20.99  0.45de,6.22  0.17 f,1.00  0.03c,3.97  0.12e,1.44  0.10b
14,13,13,1.87  0.06c,29.98  0.86 f,2.22  0.09c,1.89  0.08e,4.09  0.12e,2.95  1.17c
15,14,14,,7.85  0.70a,,,,
16,Average,Average,1.71,18.59,2.74,1.21,2.71,1.45
17,SD,SD,1.32,6.12,1.53,0.61,1.32,0.97
18,,Relative uncertainty (%),31.67,9.13,22.77,20.47,18.84,19.98
19,,Precision of mean values,2.65,12.24,3.06,1.21,2.52,1.46
20,CV (%),CV (%),77.59,32.91,55.77,50.14,46.14,61.84
