,0,1,2,3,4,5,6,7,8,9
0,Cut,Fabrication,Cooking,Bone,Cooking,Trim,N,% Cooking,% Fat change,% Moisture
1,,,method,status,temperature/final,(cm),,yield (SEM),(SEM),change (SEM)
2,,,,,internal,,,,,
3,,,,,temperature (C,,,,,
4,Top loin,Steak,Grilled,Boneless,195/70,0.0,36,85(0.64),1.8(0.32),19.7(0.36)
5,Top loin,Steak,Grilled,Boneless,195/70,0.32,36,86(0.64),3.0(0.31),21.9(0.41)
6,,,,Boneless,,,,p=0.3,p<0.001,p<0.001
7,Under blade,Roast,Braised,Boneless,120/85,0.0,36,67(0.67),0.4(0.91),29.4(1.38)
8,Under blade,Steak,Braised,Boneless,120/85,0.0,36,65(0.65),1.0(0.90),29.3(1.54)
9,,,,,,,,p=0.04,p=0.3,p=1.0
