,0,1,2,3,4,5,6,7,8,9
0,,Nutritive Aspects,Linear Regressions,Linear Regressions,,,,,Multivariate Regression,Multivariate Regression
1,,,Latitude,Elevation,VPDz,Temp.z,Precip.z,S.Rad.z,adjusted r2,P
2,Proximate Analyses,Water (fruit),0.23,0.22,0.20,0.27,0.22,0.16,,
3,,Energy,0.11,0.572*,0.05,0.25,0.551*,0.45,0.70,0.0001
4,,Crude Protein,0.04,0.17,0.14,0.16,0.489**,0.03,0.40,0.0059
5,,Actual Protein,0.23,0.02,0.32,0.13,0.03,-0.11,,
6,,All Protein,0.04,0.09,0.03,0.16,0.355*,0.01,0.23,0.0165
7,,Fat,0.09,0.25,0.09,0.10,0.36,0.15,0.29,0.0242
8,,All Fat,0.10,0.23,-0.08,0.13,0.383*,0.20,0.29,0.0054
9,,Starch,0.22,0.37,0.25,0.28,0.09,-0.816**,0.97,0.0001
10,,Total Carbsz,0.03,0.425*,0.11,0.10,0.624**,-0.619**,0.67,0.0001
11,,Crude Fiber,0.12,0.10,0.27,0.21,0.566**,0.28,0.42,0.004
12,,Dietary Fiber,0.35,0.28,0.41,0.50,0.02,0.20,,
13,,Total Fiber,0.03,0.01,0.02,0.07,0.373*,0.26,0.14,0.0359
14,,Ash,0.04,0.11,0.06,0.06,0.542**,0.10,0.29,0.009
15,Micro- and Macro-Nutrients,Ca,0.11,0.15,0.14,0.06,0.35,-0.33,,
16,,P,0.07,0.12,0.10,0.01,0.40,0.44,,
17,,Mg,0.04,0.23,0.36,0.20,0.19,0.28,,
18,,Na,0.25,0.43,0.55,0.58,0.39,-0.01,,
19,,K,0.07,0.02,0.24,0.18,-0.10,0.12,,
20,,Fe,0.02,0.05,0.05,0.21,0.43,-0.34,,
21,,Zn,0.727*,-0.14,0.959**,0.864**,0.19,-0.37,0.92,0.0009
22,Vitamins,Thiamine,0.705*,0.49,-0.841**,-0.919**,0.745*,0.30,0.97,0.0001
23,,Riboflavin,0.28,0.911**,0.52,0.641*,-0.31,0.24,0.98,0.0004
24,,Niacin,0.728*,0.739*,0.740*,0.783**,0.651*,0.59,0.79,0.0151
