,0,1,2,3,4,5,6,7,8,9
0,,,Phenolic compounds (mg/100 g dm),Phenolic compounds (mg/100 g dm),,,,,,
1,No.,Fractions and,Flavonols,,,,,Polymeric,,Total phenolic
2,No.,cultivars,Quercetin,Isorhamnetin,Kaempferol,Phenolic,Flavan-3-ols,Polymeric,DP,Total phenolic
3,,,derivatives,derivatives:,Kaempferol,acids,Flavan-3-ols,procyanidins,DP,compounds
4,Skins,,,,,,,425.76  4.01 qr,,
5,1,Bot.-Ljubitel.,630.02  5.12 e,466.88  3.49 b,11.76  0.66 i,2.57  0.20,46.86 1.32,425.76  4.01 qr,3.4,1583.85  14.8 jk
6,,,,,,i-l,r-v,,,
7,2,Golden Rain,260.58  4.08 k,124.29  2.14 m,7.97  0.54 j,2.85  0.18,69.001.34o,497.49  5.23 pq,4.7,962.17  5.39 mn
8,,,,,,h-k,,,,
9,3,Luczistaja,376.41  4.55 i,414.31  3.52 c,14.30  0.60 h,3.67  0.32,59.80  1.25,514.34  6.43 p,4.4,1382.82  11.4 1
10,,,,,,e-g,o-q,,,
11,4,Maryja,244.91  3.63 1,138.51 1.95 L,25.900.81 bc,2.95  0.21,62.32  1.29,396.11  4.75 r,5.1,870.69  8.25 no
12,,,,,,h-j,o-q,,,
13,5,Podarok Sadu,481.14  4.89 g,401.42  2.26 d,13.55  0.48 h,5.00  0.38,85.231.43n,619.555.39 o,5.4,1605.8910.4 jk
14,,,,,,cd,,,,
15,6,Prozrocznaja,731.545.23 d,580.73  3.58 a,18.12  0.34 f,3.44  0.35,90.601.53n,471.03  4.42 q,3.6,1895.46  16.2 i
16,,,,,,e-g,,,,
17,7,Tatiana,55.03 1.52 u,29.64  1.03 w,21.07 0.63 d,0.88  0.13,45.93  1.27,599.67  5.45 op,5.1,752.22  14.6 op
18,,,,,,m,r-v,,,
19,Flesh,,,94.43  2.12 q,,,,,,
20,1,Bot.-Ljubitel.,216.22  5.04,94.43  2.12 q,4.01  0.53 lm,1.72  0.19,50.42 1.41,115.552.59 t,3.8,482.35  5.13 rs
21,,,m,,,Im,q-u,,,
22,2,Golden Rain,150.60  4.23 p,63.05  1.74 tu,4.69  0.401,2.11  0.15,40.61 1.30,90.90 2.43 u,4.0,351.94  4.30 s
23,,,,,,j-1,t-x,,,
24,3,Luczistaja,196.95  4.68 n,168.89  2.30 hi,7.000.62 jk,2.36  0.15,53.57  1.26,175.43  2.35 st,4.3,604.20  6.28 p-r
25,4,Maryja,185.35  4.92 n,97.30  2.53 pq,16.94  0.89 g,3.16  0.20,58.17  1.64,182.88  2.94 s,4.2,543.78  3.57 q-s
26,,,,,,g-i,o-r,,,
27,5,Podarok Sadu,164.13  4.53 o,125.11  2.05 m,7.29  0.57 j,3.68  0.26,63.19  1.27,136.51  3.02 t,6.6,499.92  5.26 rs
28,,,,,,e-g,op,,,
29,6,Prozrocznaja,303.36  3.99 j,217.24  2.86 f,5.960.56 k,1.93  0.22,61.96  1.80,117.60  2.85 t,3.1,708.03  6.85 o-q
30,,,,,,k-1,,,,
31,7,Tatiana,89.44  1.05 q,32.56  1.14 w,21.20  0.91 d,1.70  0.16,45.09  1.54,169.92  3.11 st,5.1,359.91  3.70 s
32,,,,,,Im,s-w,,,
33,Endocarp,Endocarp,,,,,,,,
34,1,Bot.-Ljubitel.,49.84 1.64 v,73.70  1.55 rs,2.09  0.13 n,nd,120.23  2.45,636.21  8.20 o,3.2,882.05  10.3 no
35,,,,,,,Im,,,
36,,Golden Rain,47.50 1.50 vw,57.30  1.12 uv,4.80  0.331,nd,89.491.95n,380.62  3.49 r,3.5,579.71  6.25 p-r
37,,,,,,,,,,
38,3,Luczistaja,64.03  1.62 s-u,109.34  2.85 n,4.82  0.401,nd,192.18  3.92,290.09  3.92 s,1.9,660.46  5.17 p-r
39,,,,,,,h,,,
40,4,Maryja,60.64  1.62 tu,66.05 1.45 st,13.62  0.57 h,nd,168.45  2.53,359.68  3.74 r,3.1,668.44  6.30 p-r
41,,,,,,,jk,474.91  3.80 q,,
