,0,1,2,3,4,5,6,7,8,9,10,11
0,AFS,Fragrance/,Flavor,Salt/,Bitterness/,Mouthfeel,Balance,Overall,Aftertaste,Uniformity,Clean,Global
1,,aroma,,Acidity,Sweetness,,,,,,cup,evaluation
2,GLI,6.1(0.2),6.3,6.3(0.5),6.3(0.6),6.4(0.7),6.3,6.4,6.3,10*,8.3,68.7
3,,,(0.5),,,,(0.5),(0.7),(0.4),,(4.1),
4,ING,6.2(0.4),6.3,6.1(0.2),6.1(0.2),6.0*,6.2,6.2,6.1,10*,8.3,67.5
5,,,(0.4),,,,(0.3),(0.3),(0.2),,(4.1),
6,BAN,6.2(0.3),6.2,6.2(0.3),6.1(0.2),6.2(0.3),6.2,6.1,6.1,10*,8.3,67.6
7,PEA,,(0.3),,,,(0.3),(0.2),(0.2),,(4.1),
8,PEA,6.1(0.2),6.1,6.0*,6.0*,6.0*,6.0,6.0*,6.0*,10*,3.3,61.5
9,,,(0.2),,,,,,,,(5.5),
10,DSL,6.3(0.3),6.3,6.2(0.3),6.3(0.3),6.2(0.3),6.3,6.2,6.2,10*,3.3,63.3
11,,,(0.3),,,,(0.3),(0.3),(0.3),,(5.2),
