,0,1,2,3,4,5
0,Kcal level:,2400,2800,3200,3600,4000
1,"Energy,kcal",2425  26a,2791  30,3201 33,3591  34,3994  36
2,Proteing,82.4  2.53,99.1  1.90,112.1  2.52,127.6  1.92,140.9  2.34
3,"Carbohydrate,g",321.9  4.42,367.0  4.59,426.8  5.11,476.3  6.54,532.5  6.48
4,Fatg,96.6  1.75,110.3  1.50,124.4  1.73,140.01.80,154.91.77
5,"Saturated acids,g",27.00.52,30.00.75,34.4  1.09,41.82.30,46.3  1.86
6,Oleic acid,28.8  0.89,37.6  0.97,44.3  1.56,50.7  2.73,59.1  1.54
7,"Linoleic,g",29.3  0.27,29.2  0.62,30.70.31,30.6  0.29,31.1  0.51
8,%keal,,,,,
9,Protein,13.60.30,14.20.26,14.0  0.29,14.20.26,14.10.21
10,Carbohydrate,53.1  0.83,52.6  0.43,53.3  0.48,53.1  0.52,53.3  0.50
11,Fat,35.8  0.46,35.60.23,35.00.20,35.1  0.17,34.9  0.21
12,Saturated acids,9.9  0.17,9.7 0.18,9.70.31,10.5  0.59,10.4 0.40
13,Oleic acid,10.7  0.29,12.1  0.24,12.4  0.36,12.7  0.62,13.30.31
14,Linoleic Acid,10.90.10,9.4  0.26,8.60.12,7.7  0.12,7.0  0.12
