,0,1,2,3,4,5,6,7,8
0,,,,Soaked,,,Cooked,,
1,,,Total raw,Total soaked,Soluble,Dialyzed,Total cooked,Soluble,Dialyzed
2,LENTIL,,,,,,,,
3,Brand 1,Batch 1,16  2,6.7  0.7,2.0  0.1,0.450.04,1.6  0.2,0.770.05,0.36  0.15
4,,Batch 2,141,5.9  0.3,3.8  0.3,0.48  0.02,3.2  0.2,1.5  0.2,0.54  0.06
5,,Batch 3,171,7.9  0.5,2.1  0.4,0.65  0.05,0.65  0.15,1.4  0.1,0.49  0.03
6,Brand 2,Batch 1,151,6.6  0.4,1.7  0.8,0.18  0.04,1.8  0.2,1.2  0.1,0.33  0.02
7,,Batch 2,8.7  0.4,4.5  0.2,0.92  0.25,0.200.05,1.7  0.1,0.46  0.07,0.35  0.07
8,,Batch 3,12  3,4.9  1.2,1.5  0.2,0.10  0.02,2.0  0.1,0.72  0.05,0.43  0.09
9,Brand 3,Batch 1,141,6.5  0.3,1.6  0.1,0.530.05,1.5  0.2,1.2  0.0,0.29  0.02
10,,Batch 2,12  2,5.7  0.8,1.0  0.2,0.63  0.05,1.9  0.1,0.66  0.46,0.33  0.03
11,,Batch 3,13 0,5.3  0.2,1.2  0.3,0.42  0.02,1.6  0.1,0.71  0.04,0.28  0.01
12,Average value,,13  2,6.0  1.0,1.8  0.9,0.40  0.20,1.8  0.6,0.96  0.37,0.38  0.09
13,CHICKPEA,,,,,,,,
14,Brand 1,Batch 1,28  2,12  1,6.7  0.3,0.76  0.04,4.8  0.9,1.9  0.0,0.68  0.03
15,,Batch 2,47  2,20  1,5.0  0.9,0.81  0.06,5.1  0.7,1.4  0.1,0.72  0.08
16,,Batch 3,115,15  2,3.0  0.9,0.88  0.06,1.0  0.1,2.8  0.2,0.84  0.27
17,Brand 2,Batch 1,31  1,15  1,2.7  0.2,0.41  0.06,4.4  0.1,2.2  0.3,0.74  0.24
18,,Batch 2,27  2,12  1,1.9  0.3,0.50  0.09,5.0  0.6,1.1  0.1,0.75  0.43
19,,Batch 3,19  2,7.2  1,1.7  0.1,0.30  0.09,3.1  0.4,1.0  0.1,0.79  0.04
20,Brand 3,Batch 1,22  3,10  1,2.1  0.4,0.48  0.17,5.7  0.8,3.3  0.2,0.81  0.13
21,,Batch 2,26  3,12  1,1.3  0.8,0.510.05,5.5  0.3,1.7  0.1,0.71  0.07
22,,Batch 3,25  2,9.5  1,0.83  0.1,0.42  0.12,4.5  0.6,1.5  0.1,0.54  0.11
23,Average value,,26  10,13  4,2.8  1.9,0.56  0.20,4.3  1.5,1.9  0.7,0.73  0.09
24,BEAN,,,,,,,,
25,Brand 1,Batch 1,15  1,6.8  0.4,2.5  0.2,0.64  0.04,3.2  0.6,1.6  0.0,0.59  0.04
26,,Batch 2,12  1,5.6  0.4,1.7  0.5,0.72  0.02,1.8  0.0,0.70  0.1,0.68  0.09
27,,Batch 3,12  1,5.6  0.5,0.75  0.1,0.440.00,0.35  0.11,1.0  0.1,0.45  0.03
28,Brand 2,Batch 1,12 1,5.3  0.4,0.93  0.16,0.49  0.04,2.4  0.1,1.1  0.3,0.70  0.05
29,,Batch 2,111,5.0  0.4,1.4  0.2,0.53  0.02,2.5  0.0,0.89  0.04,0.93  0.08
30,,Batch 3,12  1,5.8  0.6,1.4  0.3,0.66  0.01,1.9  0.3,0.91  0.30,1.0  0.1
31,Brand 3,Batch 1,12  1,5.9  0.4,0.95  0.24,0.60  0.06,2.8  0.2,2.0  0.2,0.43 0.04
32,,Batch 2,111,5.0  0.5,0.32  0.10,0.57  0.08,2.0  0.1,1.5  0.1,0.31  0.03
33,,Batch 3,12  2,5.9  0.8,1.1  0.2,0.51  0.03,1.6  0.1,0.83  0.1,0.48  0.09
34,Average value,,12 1,5.6  0.6,1.2  0.6,0.57  0.09,2.1  0.8,1.2  0.4,0.62  0.24
