,0,1,2,3,4,5,6,7
0,AOA,linear range (mg L-1),regression equation,R2,standard solution,,matrix solution,
1,,,,,LOD,LOQ,LOD,LOQ
2,,,,,(mg L-1),mgL-1,mg L-1,mgL-1
3,maleic,3.264,y=1.957x-0.008,0.999,0.71,2.38,1.12,3.72
4,malonic,2.958,y=4.700x -0.003,0.999,0.12,0.39,0.99,3.30
5,fumaric,3.264,y=1.963x +0.014,0.998,0.72,2.42,1.30,4.34
6,tartaric,4.283,y = 6.280x - 0.005,0.999,0.30,1.01,0.77,2.57
7,formic,1.3-25,y=2.704x -0.004,0.995,0.21,0.70,0.40,1.32
8,citric,5.3-107,y=6.309x-0.044,0.999,0.52,1.72,1.17,3.90
9,malic,3.7-74,y=5.842x+0.001,0.999,0.60,1.99,1.17,3.91
10,glycolic,2.142,y=4.471x +0.015,0.999,0.09,0.30,0.29,0.96
11,lactic,2.550,y =3.980x +0.025,0.999,0.17,0.56,0.23,0.77
12,gluconic,6.1121,y=4.895x+0.013,0.999,0.30,1.00,0.74,2.46
13,succinic,3.366,y=5.085x+0.019,0.999,0.34,1.14,0.53,1.78
14,glutaric,3.773,y=5.452x+0.020,0.999,0.07,0.25,0.30,0.98
15,acetic,1.733,y=3.965x+0.020,0.999,0.20,0.68,0.48,1.61
16,propionic,2.1-41,y=4.112x+2x10-5,0.999,0.19,0.62,0.48,1.60
