,0,1,2,3,4
0,,Industrial,,Natural,
1,Esters,Median,(Min-Max),Median,(Min-Max)
2,Ethyl acetate,14.3,(5.50-790),56.2,(2.40-433)
3,Ethyl butanoateb,0.10,(0.000.61),<LOD,(0.000.49)
4,Ethyl hexanoate,0.14,(0.000.63),<LOD,(0.00-0.26)
5,Ethyl lactate,0.92,(0.00-166),.0,1.54-111
6,Ethyl octanoate,0.74,(0.00-2.45),0.21,(0.00-0.91)
7,Ethyl nanoated,<LOD,(0.00-0.08),<LOD,(0.000.05)
8,Ethyl decanoate,1.81,(0.00-7.30),0.76,(0.13-1.77)
9,Isoamyl octanoatee,0.04,(0.000.23),<LOD,(0.000.03)
10,Ethyl dodecanoate,0.65,(0.004.0),0.27,(0.070.7)
11,Aldehydes,,,,
12,Formaldehyde,0.004,(0.00-0.03),0.006,(0.00-0.02)
13,5-HMF,0.08,(0.00-0.85),0.11,(0.000.46)
14,Acetaldehyde,2.11,(0.30-14.0),1.96,(0.4012.0)
15,Propionaldehydef,<LOD,(0.00-0.03),<LOD,(0.000.03)
16,Furfuraldehyde,0.001,(0.00-0.10),0.001,(0.000.07)
17,Crotonaldehydes,<LOD,(0.00-0.08),<LOD,(0.000.04)
18,Isobuty/butyraldehyde,0.03,(0.00-0.15),0.04,(0.000.09)
19,Benzaldehyde,0.50,(0.00-1.64),0.001,(0.000.40)
20,Isovaleraldehyde,0.03,(0.000.20),0.03,(0.000.08)
21,Valeraldehyde,0.002,(0.00-0.03),0.002,(0.000.05)
22,Ketones,,,,
23,"2,3-Butanedioneh",<LOD,0.00-0.16),<LOD,(0.000.11)
24,Cyclopentanone',<LOD,(0.00-0.12),<LOD,(0.000.05)
25,Acetophenone,<LOD,(0.00001),<LOD,(0.000.01)
26,Acetylacetonek,<LOD,(0.000.03),<LOD,(0.000.01)
27,Compounds,Yeast strains,,,
28,,Industrial,,Natural,
29,Metals,Median,(Min-Max),Median,(Min-Max)
30,Mn',<LOD,(0.00-002),<LOD,(0.00-0.00)
31,Al,0.02,(0.00-0.07),0.02,(0.00-0.02)
32,Na,0.16,(0.05-0.23),0.14,(0.050.23)
33,Ca,0.12,(0.03-1.63),0.12,(0.050.24)
34,Mg,0.05,(0.020.13),0.04,(0.020.09)
35,Cu,0.32,(0.003-1.3),0.38,(0.0040.87)
36,Srm,<LOD,(0.000.03),<LOD,(0.000.02)
37,Fe,0.01,(0.000.03),0.01,(0.000.03)
38,Can,<LOD,(0.000.00),<LOD,(0.000.00)
39,K,0.02,(0.01-0.11,0.02,(0.01-0.10
40,Alcohols,,,,
41,Isoamyl alcohol,198,(3.0462),227,(40-323)
42,Methanol,26.4,(5.6-51),27.4,21-34
43,2-Butyl alcohol,0.6,(0.0072),<LOD,(0.0093)
44,Propanol,61.9,(16-386),45.3,(9.4-363)
45,Isobutyl alcohol,52.8,(1.0-197),46.1,(3.696)
46,Butyl alcohol,0.64,(0.00-0.05),0.97,(0.00-0.05)
47,Acetic acid,3.7,0.00-461),27.8,(0.00-259)
48,Ethyl carbamate (g/L),60,(0.00-370,30,(0.00-100)
49,Alcohol content,49.5,(38.574.3),50,(33.0-58.5)
50,Dimethylsufide,0.49,(0.0020),5.34,(0.4014.3)
