,0,1,2,3,4,5,6
0,,,,500 mg of dried red,,,
1,,,,beetroot concentrate; 1 mg,,,
2,T7,60,,vitamin B6; 1.25 mg,0.5,3x1-2 tabl.,Poland
3,T7,60,,vitamin B12; anti-caking,0.5,3x1-2 tabl.,(PL)
4,,,,agents: magnesium salts of,,,
5,,,,"fatty acids, silicon dioxide",,,
6,T8A,,,350 mg of beetroot extract,,,
7,,,,20:1 (80 mg of betanins);,,,
8,,,,binder: dicalcium,,1x1-2 tabl.,United
9,T8B,120,42,phosphate; emulsifier:,0.35,during a meal,Kingdo
10,T8B,,,microcrystalline cellulose;,,during a meal,m (UK)
11,,,,stabilizer: magnesium salts,,,
12,,,,of fatty acids,,,
13,,,,1000 mg of beetroot,,,
14,,,,extract; bulking agent:,,,United
15,,,,microcrystalline cellulose;,,,States
16,T9,100,146,anti-caking agent: stearic,1.46,1-3x1 tabl.,of
17,,,,"acid, magnesium stearate;",,,Americ
18,,,,stabilizer and solubiliser:,,,a(USA)
19,,,,sodium croscarmellose,,,
20,,,,300 mg of beetroot extract;,,,
21,,,,bulking agents: dicalcium,,,
22,,,,"phosphate,",,,
23,,,,microcrystalline cellulose;,,,
24,,,,anti-caking agents: stearic,,,United
25,T10,90,,"acid, silicon dioxide,",ND,1 tabl.,Kingdo
26,,,,magnesium stearate;,,,m (UK)
27,,,,glazing agents:,,,
28,,,,hydroxypropyl,,,
29,,,,"methylcellulose, glycerin,",,,
30,,,,carnauba wax,,,
