,0,1,2,3,4,5,6,7,8
0,Wines,-Linalool oxide,Rose oxide,Linalool,Terpinen-4-ol,b-Terpineol,Citronellol,Nerolidol,Total
1,Sensory threshold,0.025[1],0.0005[2],0.251[3],1.540[3],0.641[3],g[4],1[4],
2,Juice,tr,tr,tr,tr,0.340  0.050,tr,tr,0.340
3,EC1118,tr,tr,3.88  0.36abcd,2.46 0.14ab,18.2  2.2a,1.10 0.04a,tr,25.6
4,7,tr,0.586  0.320b,3.81 0.44abcd,tr,10.9 2.9c,0.60  0.01bc,tr,15.9
5,3,tr,tr,3.71 0.16abcd,2.140.55abc,12.51.5bc,tr,tr,18.3
6,SYRAH,tr,0.705  0.270ab,3.42  1.31abcd,1.73 0.25abcd,14.03.4bc,0.590.02bc,tr,20.4
7,M2,0.598  0.000a,tr,2.93  0.53bcd,1.36 0.30abcd,12.61.0bc,tr,0.74  0.19 cd,18.0
8,MT,0.270  0.000c,tr,3.10  0.76abcd,1.850.19abcd,14.2  1.6bc,tr,0.72  0.04 cd,20.2
9,2226,0.394  0.131bc,1.270.68a,2.21  0.82d,1.71 1.06abcd,10.72.7c,0.95 0.22ab,2.24  0.55a,19.5
10,RA17,tr,0.700  0.090ab,2.78 0.71bcd,1.32 0.23bcd,11.10.3bc,tr,1.320.15bc,17.2
11,KD,tr,0.738  0.310ab,2.39 0.01 cd,1.42 0.05abcd,12.3  0.3bc,0.71 0.16bc,0.80  0.15 cd,18.4
12,D47,tr,tr,3.12  0.78abcd,2.071.18abcd,11.50.5bc,0.44  0.02c,tr,17.1
13,DV10,0.219  0.000c,0.745  0.202ab,2.58  0.21 cd,1.53 0.21abcd,12.30.0bc,tr,1.35 0.43bc,18.8
14,CSM,tr,0.761 0.100ab,2.170.10d,1.210.05bcd,12.7 0.2bc,tr,0.500.20d,17.3
15,2323,tr,1.04  0.000ab,2.38  0.00 cd,tr,11.0 0.7bc,tr,tr,14.4
16,UV43,tr,tr,3.30  1.27abcd,1.590.12abcd,11.3 0.8bc,0.43  0.29c,1.18 0.03bcd,17.8
17,D80,tr,0.645  0.069ab,2.30 0.33d,1.210.07bcd,11.70.0bc,0.550.11c,1.130.12bcd,17.6
18,Clos,tr,0.8840.230ab,4.53  0.63ab,1.580.60abcd,11.11.2bc,tr,1.150.01bcd,19.2
19,FC9,tr,0.928  0.160ab,4.79  0.43a,0.950.41bcd,12.0 1.4bc,0.55  0.24,1.560.11b,20.8
20,71B,tr,0.850  0.492ab,4.16 0.11abc,2.86  1.94a,12.8  1.0bc,tr,tr,20.7
21,OKAY,tr,0.620  0.041ab,3.37  1.26abcd,0.86 0.21 cd,11.51.5bc,0.430.04c,1.27 0.35bc,18.0
22,IOAYS,0.553 0.031ab,0.523  0.181b,3.85  0.20abcd,0.55 0.10d,15.1 1.6ab,0.700.12bc,1.530.48b,22.8
23,QA23,tr,tr,3.90  1.49abcd,tr,12.04.0bc,0.98  0.00ab,tr,16.9
24,BDX,0.5000.100ab,0.769  0.069ab,2.74 1.44bcd,1.470.14abcd,11.50.0bc,0.46 0.13c,tr,17.4
25,CM,0.247  0.133c,tr,3.47  0.25abcd,1.09 0.60bcd,11.9  0.4bc,tr,1.080.51bcd,17.8
