,0,1,2,3,4
0,Materiala,Matrix,Vitamin Cb (mg/100 g),,Certification type
1,,,Assayed,Certificate range,
2,VMA 399,Fortified cereal,70.51.5 (4),62.788.8,Certified
3,BCR431,Freeze-dried brussel sprouts,465.0 4.6 (4),459-507c,Certified
4,BCR421,Whole milk powder,74.2c  0.6 (3),73.0-80.8c,Certified
5,NIST 3282,Low-calorie cranberry juice cocktail,14.4  0.26 (3),13-19,Reference
6,NIST 1849,"Adult/infant nutritional formula, powdered*",104.3  1 (3),103-109,Reference
7,BCR383,Freeze-dried green beans,13.30.1 (3),13.7-16.5c,Indicative
8,NIST 1544,Total diet,1.7 0.04 (3),N/A,Not certified
9,NIST 2385,Slurried spinach,0.0 (3),N/A,Not certified
