,0,1,2,3,4,5,6
0,acids and L-,,,,,,
1,ascorbic acid,,,,,,
2,,,Green,Unripe,Ripe,Dried,Average
3,,,17.6,14.6,15.2,27.2 ,
4,,HZR3,10.5c,1.6 cde, 0.9,1.3 ab,18.6
5,,,10.5c,1.6 cde,ed,1.3 ab,
6,,,19.4 ,15.7,16.5,30.2,
7,,HZR1,12.5,1.3 c, 0.3f,7.7a,17.9
8,,,bc,1.3 c, 0.3f,7.7a,
9,L-ascorbic,,17.0,17.1,16.9,31.3,
10,acid (mg/,HZR2,0.2 ef,2.2 c,0.6,3.7a,18.0
11,100 g),,0.2 ef,2.2 c,c,3.7a,
12,,M1,0.4,17.8,0.4,19.2,13.8
13,,ALTUNi,cdef,0.7 def,c,2.0c,13.8
14,,Average of,14.0B,13.8 B,13.6B,27.0A,
15,,Stage,14.0B,13.8 B,13.6B,27.0A,
16,,LSD,LSDgen=N.S LSDstage,LSDgen=N.S LSDstage,***=3.93 LSDgenxstage,***=3.93 LSDgenxstage,e*=7.86
17,,,2.97 ,,1.12,1.36 ,
18,,HZR3,0.00,0.02 fg,0.00,0.16,1.74
19,,,ab,0.02 fg,ghi,fgh,
20,,,2.54,1.74 ,?,1.27 ,
21,,HZR1,0.25,0.01 ef,0.08,0.09,1.67
22,,,bc,0.01 ef,ghi,gh,
23,Total acids,,2.28 ,2.54 ,1.17,1.23,
24,(%),HZR2,0.02,0.75,0.28,0.17,1.81
25,(%),,cd,bed,ghi,gh,
26,,,,,0.98,,
27,,ALTUNi,0.12a,0.54 de,0.06,0.11,1.72
28,,,,,hi,,
29,,Average of,2.71 A,1.97B,1.10C,1.15C,
30,,Stage,2.71 A,1.97B,1.10C,1.15C,
31,,LSD,0.434,,,,
32,,,1.38 ,1.32,1.25,1.33 ,
33,,HZR3,0.09,0.25,?,0.36,1.27
34,,,0.09,0.25,0.05,0.36,
35,,HZR1,1.46,0.88,1.41,1.23,1.24
36,,HZR1,0.01,0.13,0.16,0.04,1.24
37,acidities,HZR2,1.27,1.38,?,1.35,1.25
38,(%),HZR2,0.11,0.35,0.00,0.15,1.25
39,,M1,1.35,1.02,?,0.80 ,1.09
40,,ALTUNi,0.11,0.89,0.19,0.17,1.09
41,,Stage,1.36,1.10,1.21,1.18,
42,,LSD,LSDgen=N.S LSDst,LSDgen=N.S LSDst,N.S LSDenxst,=N.S,=N.S
