,0,1,2,3,4,5,6,7
0,,,Protein,,,,,
1,,,+amino,,,,Factors for calculating,Factors for calculating
2,,,acids,,,,protein or protein plus,protein or protein plus
3,,,((protein N,Crude,,,amino acids from total,amino acids from total
4,,Protein,+amino,protein,,,N in vegetables,N in vegetables
5,,(protein N,acid N),(totalN,"Protein""","Protein""",,
6,,"X 6.25,"," 6.25,","X 6.25,","(Japan,","(USA,",,Protein plu
7,Vegetable,g/100 g),g/100 g),g/100 g),g/100g),g/100 g),Protein,amino acid
8,Cabbage,0.480.10,0.800.08,1.23 0.15,1.4,1.3,2.38  0.19,4.110.26
9,Carrot,0.39 0.03,0.63 0.06,0.830.05,"1,2",1.1,2.980.14,4.770.19
10,Chinese,,,,,,,
11,cabbage,0.620.23,0.850.20,1.040.21,1.1,1.2,3.490.61,5.070.26
12,Cucumber,0.440.02,0.730.03,0.960.04,1.0,0.6,2.83  0.09,4.770.22
13,Eggplant,0.460.04,0.670.05,0.870.06,1.1,1.2,3.32  0.23,4.840.06
14,Green gram,,,,,,,
15,sprouts,0.770.09,1.650.24,2.06  0.17,3.3,3.8,2.320.09,4.910.38
16,Japanese,,,,,,,
17,radish,0.26  0.03,0.430.05,0.64  0.06,0.8,0.9,2.57 0.05,4.160.09
18,Lettuce,0.280.02,0.520.08,0.790.06,1.0,0.9,2.250.23,4.100.47
19,Onion,0.240.03,0.610.09,0.910.10,1.0,0.9,1.700.17,4.190.33
20,Spinach,1.790.24,1.99  0.28,2.550.37,3.3,3.2,4.430.05,4.920.08
21,Tomato,0.28 0.03,0.570.04,0.670.03,0.7,1.1,2.63  0.22,5.37  0.24
22,Welsh onion,0.580.08,0.830.09,1.130.16,1.1,1.9,3.260.18,4.690.2
23,Average,,,,,,285+021,466+01
