,0,1,2,3,4,5,6,7,8
0,,,,,,,Percentage of Label Declaration,Percentage of Label Declaration,Percentage of Label Declaration
1,Formulation Base,Formulation Base,,ca(mg),P(mg),Mg(mg),Ca,P,Mg
2,Milk,78,,75tlob**,54gb,102b,l06l3a,1057a,13322a
3,Soy,(57,,99+15a,68+ga,133a,106l6a,l02l2a,13228a
4,Overall Mean (l35),Overall Mean (l35),,8518,6011,113,10614,1049,13325
5,"Milk, Firm A",,,--*++,,,,,
6,,B33,,74ga,55loba,10+2b,102lob,1036b,130t1gba
7,,C(21,,7512a,58l0a,8+1C,106+gb,1097a,128+17b
8,,D23),,75+10a,51+3b,11t2a,11416a,1046b,14229a
9,"Soy, Firm",A26,,102t14a,667b,16+2a,11015a,103tl2a,15313a
10,,B7,,9lt6a,744a,1t1cb,1006a,1034a,10512
11,,c(11,,10220a,6912ba,10+3,10021,9417a,131+42b
12,,D15,,98l5a,69sba,l1t1b,104+17a,105+7a,1139c
13,Infant Formula,,,,,,,,
14,Act Requirements,Act Requirements,Min-Max,Min-Max,Min-Max,Min-Max,,,
15,As of 1980,,50,,25--,6--,,,
16,As of 1985,,60,,30,6-,,,
