,0,1,2
0,Fatty acid,Snail size(meanSD,
1,,Small(n=7,Largen=4
2,14:0,2.30.1,2.30.1
3,15:0,2.70.5,2.40.3
4,16:0,27.31.4 a,22.62.1b
5,17:0,5.3  0.3,4.7 0.6
6,18:0,8.1  0.6,9.61.0
7,20:0a,0.40.4,0.3  0.1
8,21:0,ND,ND
9,22:0a,0.50.3,0.40.1
10,23:0,ND,ND
11,24:0a,ND,ND
12,14:1a,ND,ND
13,15:1,ND,ND
14,16:1,0.7  0.4,0.90.4
15,17:1a,0.5 0.1,0.5 0.1
16,18:1,8.8  0.6,8.0  0.7
17,20:1a,2.1  0.1,1.00.2
18,C22:1,2.8  0.6,0.20.5
19,24:1(n9a,ND,ND
20,C14:2a,ND,ND
21,C15:2a,ND,ND
22,C18:2,2.3  0.2,2.10.2
23,C20:2a,0.60.1,2.75.1
24,C22:2a,0.4  0.3,0.40.1
25,18:3n3a,0.5  0.4,1.00.4
26,18:3(n6a,1.50.3 a,0.20.2 b
27,18:4n3,ND,ND
28,20:3(n3a,ND,ND
29,20:3n6,ND,ND
30,20:4(n6),11.12.0,11.72.2
31,20:5n3EPA,4.9 0.7,6.0  0.8
32,22:4(n6a,3.0  0.6,3.90.7
33,22:3,ND,ND
34,22:5n6,ND,ND
35,22:5(n3,8.41.7,7.65.2
36,22:6(n3) DHA,0.6 0.2,0.6 0.2
37,Unknown,6.3  1.5,10.71.8
38,SFA,46.61.6,42.23.1
39,MUFA,14.90.9,10.81.4
40,PUFA,32.3  3.6,36.3  5.1
41,SFA/PUFA,1.4  0.5,1.20.6
42,n3,14.9  2.8,15.45.6
43,n6,14.22.5,15.83.0
44,n3/n6,1.1,1.0
