,0,1,2,3,4
0,Dishb,Period 1,Period 2c,Period 3,Period 4
1,,"(Jan-June,84","(July-Dec,84)","(Jan-June,85)","(July-Dec,85)"
2,Tea,27+0.2 (2698),25+0.2 (2688),26+0.3 (1776),260.4 (1044
3,Cocoa,33+1.5 (161),271.2 (115),281.4 (87),302.4 (54)
4,Coffee,271.4 (108),23+0.7 (430),25+1.1 (139),231.5 (45)
5,Porridge,52+1.0 (1380),39+0.5 (1946),53+1.1 (1036),49+1.0 (589)
6,Githeri,145+1.0 (3424),1430.9 (2683),142+0.7 (3225),148+0.9 (2436
7,Mataha,161+2.0 (803),151+1.6 (1119),150+2.3 (544),155+3.5 (201)
8,Gitwero,103+1.7(1015,104+1.7 (1004,96+1.7(749),851.7 (428)
9,Stew,59+1.6 (828),53+1.2 (1357),501.4(741,63+2.2 (331)
10,Ugali,1451.6 (862),1291.0 (1530),1621.8 (786),1692.2 (337)
11,Rice,1172.9 (217),107+2.1 (391),1103.7 (118),109+4.4 (78)
12,Chapati,353+20.5 (64),339+10.1 (124),369+14.2 (52),39719.0 (25)
13,Soup,33+5.9 (65),17+2.2(101),15+3.4 (32),18+5.311
