,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Genotype,AOAC Method,AOAC Method,,Chen Method,Chen Method,,H-L Method,,,Wade Method,Wade Method,
1,,E1,E2,Diff E1-E2,El,E2,Diff E1-E2,E1,E2,Diff E1-E2,E1,E2,Diff E1-E2
2,H1,2.60,2.04,0.56**,0.98,1.93,-0.95**,1.92,1.93,0.01,2.44,2.51,0.07
3,H2,1.67,1.56,0.11,1.53,1.92,0.38*,1.24,1.58,0.35*,1.39,0.00,1.39**
4,H3,1.86,1.82,0.05,1.13,1.87,0.74**,2.02,1.87,0.15,2.53,0.00,2.53**
5,H4,2.28,1.98,0.30**,1.40,1.96,1.00**,1.70,1.96,0.26,0.27,2.42,-2.15**
6,H5,1.87,1.96,0.08,1.40,1.96,0.56**,2.22,2.54,0.32,0.03,0.00,0.03
7,H6,1.83,1.92,0.29**,0.91,1.58,0.67**,0.44,2.02,1.58**,0.93,2.46,1.53**
8,L1,1.77,2.06,0.29**,1.87,1.21,0.66**,2.00,2.19,0.19,2.03,2.19,0.16**
9,L2,1.90,1.82,0.08,0.66,2.03,1.37**,0.78,1.28,0.50**,0.71,1.12,0.41**
10,L3,1.70,1.92,0.52**,1.82,1.88,0.06,1.45,1.59,0.14,0.62,0.42,0.19**
11,L4,1.90,1.92,0.02,1.84,1.97,0.13,2.18,1.91,0.27**,2.30,2.47,0.17**
12,L5,1.86,1.88,0.02,1.74,1.76,0.23,1.84,2.95,1.12**,1.94,1.90,0.04
13,L6,1.78,1.97,0.19,1.63,1.85,0.23,1.20,1.80,0.60**,1.91,1.42,0.49**
14,M1,3.20,1.97,1.23**,1.58,1.60,0.02,1.71,1.60,0.11**,2.50,1.57,0.93**
15,M2,1.81,1.91,-0.10,1.69,1.89,0.20,1.85,1.81,0.05,1.10,2.43,1.33**
16,M3,2.00,1.94,0.06,1.48,1.56,0.08,1.76,1.83,0.07,2.45,2.11,0.34**
17,M4,1.91,1.97,0.07,1.74,1.63,0.11,1.78,1.54,0.24,2.50,0.00,2.50**
18,M5,1.76,1.86,0.10,1.72,1.67,0.06,1.71,1.76,0.06,0.35,0.58,0.22**
19,M6,1.77,1.89,0.12,1.74,1.78,0.04,1.73,1.83,-0.10,0.08,2.48,2.40**
20,M7,2.00,1.79,0.21*,1.22,1.76,0.54*,1.96,1.54,0.42**,2.40,0.00,2.40**
21,Mean,1.97,1.92,0.05**,1.48,1.80,0.32**,1.66,1.87,0.21**,1.50,1.37,0.13**
