,0,1,2,3,4,5,6
0,Variety,Pulp,,,,,
1,,Ca,Mg,Mn,Fe,Zn,Cu
2,Mayon#1,8000,2300,0.45,0.34,0.36,1.55
3,Orbase,4980,2600,0.64,0.22,0.19,3.88
4,Magayon,10500,2780,1.07,0.20,0.21,2.22
5,Magnaye,2440,2200,0.79,0.25,0.31,2.96
6,Lanuza,8710,3400,0.95,0.11,0.18,1.51
7,Laysa,8820,2860,0.73,0.11,0.10,1.51
8,M. Orolfo,9900,3520,1.39,0.11,0.10,1.63
9,Recommended Dietary allowance and,1000*mg day-1,420 mg day- (male),2.3*mg day-1 (male),8 mg day-1 (male),11 mg day-1 (male),0.9 mg day-1
10,Adequate Intake,,320 mg day -1 (female),1.8mg day-1(female),,8 mg day-1(female),
11,,,350,,(female),,
12,Tolerable upper intake mg day-1,2500,350,11,45,45,10
