,0,1,2,3,4,5,6,7,8,9,10,11
0,,,Al,Cr,Mn,Co,Ni,Cu,As,Cd,Hg,Pb
1,Al,,1,,,,,,,,,
2,Al,p,,,,,,,,,,
3,Cr,r,0.40,1,,,,,,,,
4,Cr,P,0.00**,,,,,,,,,
5,Mn,r,0.14,0.02,1,,,,,,,
6,Mn,p,0.29,0.88,,,,,,,,
7,Co,r,0.19,0.13,0.40,1,,,,,,
8,Co,p,0.14,0.33,0.00**,,,,,,,
9,Ni,r,0.51,0.12,0.68,0.32,1,,,,,
10,Ni,p,0.00***,0.36,0.00***,0.01*,,,,,,
11,Cu,r,0.20,0.06,0.74,0.43,0.71,1,,,,
12,Cu,P,0.13,0.66,0.00***,0.00**,0.00***,,,,,
13,As,r,0.12,0.06,0.16,0.10,0.24,0.26,1,,,
14,As,p,0.36,0.63,0.21,0.43,0.07,0.04*,,,,
15,Cd,r,0.34,0.05,0.57,0.58,0.47,0.66,0.40,1,,
16,Cd,P,0.00**,0.70,0.00***,0.00***,0.00***,0.00***,0.00**,,,
17,Hg,r,0.15,0.18,0.23,0.80,0.24,0.25,0.06,0.42,1,
18,Hg,p,0.24,0.21,0.08,0.00***,0.06,0.06,0.67,0.00**,,
19,Pb,r,0.02,0.07,0.05,0.41,0.01,0.18,0.17,0.22,0.35,1
20,Pb,,0.88,0.62,0.73,0.00**,0.91,0.16,0.19,0.09,0.00**,
