,0,1,2,3,4,5,6,7
0,Genotype,Total phenolics,FRAP,,FRAP,,DPPH,
1,,mg GAE/g DW,jmoI FeSO4/g DW,,mol TE/g DW,,moI TE/g DW,
2,,,60% MeOH,100% MeOH,60% MeOH,100% MeOH,60% MeOH,100% MeOH
3,SS91-ssi1,8.5  0.2,496  33.7,671.8  47,132.8  9,1636,82.5  3.2,114.1  2.3
4,SS91-ssi2,9.7  1.0,512  25.6,682 23,1377,163  5,80.2  2.5,113.6  1.1
5,SS91-ssi3,10.4  1.2*,533  6.9,670 47,142.8  1.8,148 5,80.1  4.4,113.42
6,SS91-ssi4,9  1.4,532  36.5,666 18,142.3  9.8,1527,78.1  2.3,113.9 1.5
7,SS11,6.8  0.8,70319a/b,88620.8 a/b,1885a/b/c,2376a/b/c,ND,1512.5a/b/c
8,SS40,7.6  0.9,65721c,82646.6 c,1766c,2426'a,ND,154.3  0.6*a
9,SS91,7.8  0.7,72711*a,905 22*a,195  2.9*a,2426'a,ND,154.3  0.6*a
10,SS97,7.5  0.9,66618`b/c,84818.7*b/c,1785*b/c,2275 b/c,ND,1465.4*b/c
