,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Element(amu)a,NIST SRM 1643e,,,,,,EnviroMAT ES-L-1 after 500 folds dilution,,EnviroMAT ES-L-1 after 500 folds dilution,,,
1,,Certified value,, Measured value, Measured value,,,Certified value,,Measured value,Measured value,,
2,,Mass,SDb,Meanc,SD,RSDd,(%),Consensus,SD,Meane,SD,RSD,Error
3,,concentration,(g/L),(g/L),(g/L),(%),(%),value (g/L),(g/L),(g/L),(g/L),(%),(%)
4,,(g/L),,,,,,,,,,,
5,Ag(107),1.062,0.075,1.18,0.13,11,11,naf,,0.05,,,
6,Al(27),141.8,0.72,159,15,9,12,94,91,121,21,22,29
7,As(75),60.45,0.72,62.3,4.7,8,3,11,91,13,2.9,22,18
8,B(11),157.9,3.9,170,21,12,8,(36),,26,9,35,28
9,Ba(138),544.2,5.8,538,33,6,1,50,2,55.5,5.4,10,11
10,Be(9),13.98,0.17,15,2,13,7,52,1,57,9,16,9
11,Bi(209),14.09,0.15,15.1,1.9,13,7,na,,11.1,,,
12,Cd(114),6.568,0.073,7.07,0.45,6,8,10,1,11.1,1.1,10,11
13,Co(59),27.06,0.32,26.5,2.7,10,2,51,1,54,6,12,6
14,"Cr(52, 53)",20.40,0.24,20.9,1.5,7,2,20.0,0.4,20.8,2.9,14,4
15,Fe(54),22.76,0.31,24.1,1.1,5,,20,2,22.8,1.8,8,14
16,Ga(71),98.1,1.4,200,36,18,104,21,2,45,34,76,114
17,Ga(71),na,,<0.1,,,,na,,<0.1,,,
18,Li(7),17.4,1.7,20.5,2.9,14,18,50,1,57,10,18,14
19,Mn55,38.97,0.45,131,2.5,7,6,96,3,104,11,11,8
20,Mo(98),121.4,1.3,131,10,8,8,11,1,11.2,1.4,13,2
21,"Ni(58, 60)",62.41,0.21,64.6,4.2,7,4,10.0,0.4,10.8,0.8,7,8
22,Rb(85),14.14,0.21,21.4,2.0,9,9,(2),,2.25,0.19,8,13
23,Rb(85),14.14,0.18,15.1,1.2,8,7,na,1,<0.1,,,
24,"Sb(121, 123)",58.30,0.61,60.3,2.6,4,3,6,1,6.0,0.9,15,0.3
25,"Se(78,82)",11.97,3.6,11.8,1.4,1,1,(1,5,<5,13,10,6
26,Sr(88),323.1,3.6,324,23,9,0.3,121,5,128,13,10,6
27,Te(128),1.09,0.11,1.00,0.09,9,8,na,,<0.05,,,
28,Tl(205),7.445,0.096,8.01,0.78,10,8,71,1,77,10,13,8
29,U(238),na,0.59,<0.05,,,,50,1,55,7,13,10
30,V(51),37.86,0.59,37.4,3.9,10,1,10,1,11,6,55,10
31,"Zn(66,68)",78.5,2.2,79.6,6.9,9,1,21,2,25.3,1.6,6,20
