,0,1,2,3,4,5,6,7,8,9
0,,Whole hemp seeds,,,,,,,,
1,,'Bialobrzeskie','Carmagnola',Fedora 17,Felina 32,KC Dora','Kompolti',Santhica 27','Tiborszallasi',Average  SD
2,Phytates,"2.77  0.02c,d",2.66  0.01d,3.08 0.09a,"2.90  0.05b,c","2.98  0.01a,b",2.68  0.09d,2.67  0.11d,2.66  0.01d,2.800.17
3,Pphytates,0.779,0.750,0.869,0.816,0.839,0.754,0.751,0.749,0.788 0.047
4,Pphytates/Ptotal,93.22,92.57,99.10,93.72,95.99,85.58,84.05,80.69,90.61  6.42
5,Phytates/Fe,23.14,21.16,33.80,38.34,39.08,37.44,31.11,23.20,30.91 7.44
6,Phytates/Zn,31.09,27.16,43.48,40.32,44.13,33.82,33.55,31.13,35.596.28
7,,Hulled hemp seeds,,,,,,,,
8,,Brand 1 lot 1,Brand 1 lot 2,Brand 2 lot 1,Brand 2 lot 2,Brand 3 lot 1,Brand 3 lot 2,Brand 4 lot 1,Brand 4 lot 2,Average  SD
9,Phytates,"4.03  0.03b,c,d","4.12  0.02b,c",4.18  0.09b,3.73  0.09d,4.19  0.12b,4.620.04a,3.260.05,"3.84  0.26c,d",4.000.40
10,Pphytates,1.151,1.178,1.195,1.065,1.197,1.319,0.931,1.097,1.125 0.112
11,Pphytates/Ptotal,99.57,102.81,106.39,106.11,107.41,109.79,89.28,108.69,102.30  6.61
12,Phytates/Fe,31.30,36.33,53.86,54.42,36.22,66.53,40.38,44.35,45.42  11.90
13,Phytates/Zn,43.68,43.22,36.98,45.14,32.55,52.13,31.43,43.50,41.08  6.95
