,0,1,2,3
0,,Location,,
1,,Cassibile,Giarre,Torregrotta
2,Geographical coordinates,,,
3,Latitude and longitude,3703'N 1518 E,3744'N 1511'E,3811'N 1521E
4,Altitudea,15,200,30
5,Soil typeb,Calcixerollic xerochrepts,Typic haploxeralfs,Typic xerofluvents
6,Soil characteristics,,,
7,Clay(<0.002 mm),35,10,11
8,Silt (0.02-0.002mm),18,14,7
9,Sand (2-0.02 mm),47,76,82
10,Total Ne,0.10,0.26,0.1
11,Organic matterc,1.1,214,0.6
12,P2O5 availabled,78,214,31
13,K2O exchangeabled,1908,468,259
14,Total CaCO3c,10,1,1
15,Active CaCO,7,-,-
16,Electrical conductivitye,3.70,5.4,0.06
17,pH,7.7,5.4,6.3
18,Cation exchange capacity,79.3,6.6,216
19,Mgd,3631,112,750
20,Cad,831,800,126
21,Nad,831,162,126
22,Fed,17,75,54
23,Mna,31,34,54
24,Cua,5,12,17
