,0,1,2,3,4,5,6
0,Country,Fish species,Arsenic,Mercury,Cadmium,Lead,References
1,Egypt,Crabs,0.40,0.60,0.08,0.73,The current study
2,Egypt,Shrimps,0.39,0.40,.024,1.13,The current study
3,South Africa,Crabs,-,-,,19.5  32,Reinecke et al.(2003)
4,Turkey,Shrimps,-,-,5.0  0.86,28.6  2.15,Cogun et al.(2005
5,Saudi Arabia,Crabs,-,ND,0.2500.021,-,Abd-Elsalam (2009)
6,Saudi Arabia,Shrimps,-,ND,0.055  0.008,0.311  0.013,Abd-Elsalam (2009)
7,Mexico,Crabs,,,,005  0.005,Castaneda-Chavez et al. (2014)
8,Mexico,Shrimps,-,,-,0.059  0.044,Castaneda-Chavez et al. (2014)
9,India,Crabs,-,,0.13,0.891,Batvari et al.(2016)
10,India,Shrimps,,=,0.18,1.04,Batvari et al.2016)
11,Belgium,Crabs,6.19-13.4,=,,-,Van Ael et al.(2017)
12,Belgium,Shrimps,3.95-4.7,,0.07,-,Van Ael et al. (2017)
13,Bangladesh,Crabs,0.18  0.0,0.053  0.0,19.5,<0.06,Baki et al.2018
14,Bangladesh,Shrimps,<0.1,<0.03,0.713,0.690  1.56,Baki et al.2018
15,Italy,Crabs,-,0.01  0.02,-,-,Di Lena et al.(2018)
16,Cameroon,Shrimps,-,0.07  0.03,-,0.92,Di Lena et al. (2018)
17,Cameroon,Crabs,-,-,0.067,0.92,Mbeh et al.(2019)
18,Norway,Crabs,-,-,0.0030.006,-,Wiech et al. (2020)
