,0,1,2,3,4,5
0,Analyte,Calibration curve,R2,Linear range (ng/ml),LODa (ng/ml),LOQb (ng/ml)
1,Rosmarinic acid,Y=101.6X+153.8,0.9993,10-2000,2.1,6.5
2,Protocatechuic aldehyde,Y=5.035X+109.39,0.9998,6.5650,1.4,2.9
3,Protocatechuic acid,Y=6.4601X+29.778,0.9999,15-900,2.2,4.7
4,Caffeic acid,Y=19.165X-129.17,0.9998,15.5-1550,2.1,5.1
5,Ferulic acid,Y=31.53X-87.13,0.9999,2.3230,0.6,1.6
6,Apigenin,Y=24.569X+58.389,1,3.5-350,0.7,1.8
7,Luteolin,Y=21.701X-48.722,0.9999,15-750,0.9,3.1
8,Quercetin,Y=9.714X-53.833,0.9999,10-500,2.6,5.5
9,Chlorogenic acid,Y=14.119X-46.278,0.9981,10500,1.3,5.7
10,Rutin,Y=14.119X-46.278,0.9999,6.1-610,1.3,2.8
