,0,1,2,3,4,5,6,7,8,9,10,11
0,Cultivar,Harvest,,Iridoids,,,Anthocyanins,,,,,
1,,Placeb,Time,LAa,Co,Total,Df 3-gal,Cy 3-gal,Cy 3-rob.,Pg 3-gal,Pg 3-rob,Total
2,,,,mg LA/100 g,,,mg CyGlc/100 g,,,,,
3,'Aurea',B,2009,245.05,11.93,256.98,0.13,1.98,0.13,38.51,1.59,42.32
4,,B,2010,285.86,16.74,302.60,0.08,3.01,0.39,47.12,3.79,54.39
5,'Bolestraszycki',B,2011,277.97,12.44,290.41,1.08,45.66,9.47,44.20,4.26,104.66
6,'Czarny'c,Wr,2007,268.76,14.77,283.52,16.68,234.40,45.32,40.69,4.10,341.18
7,'Dublany',B,2011,195.02,24.66,219.68,0.63,12.83,1.91,12.83,2.23,30.43
8,'Elegantissima',B,2010,158.98,21.10,180.08,1.46,5.08,1.32,76.08,5.52,89.45
9,,Z,2010,247.02,26.21,273.22,1.98,16.35,3.08,104.82,5.40,131.63
10,'Elegantnyi',B,2010,264.72,21.77,286.49,0.32,49.41,2.00,24.46,0.42,76.61
11,,B,2011,326.75,20.36,347.11,1.91,52.85,1.40,37.06,0.68,93.91
12,Ekzoticheskiy,K,2009,81.53,5.38,86.91,0.39,41.04,7.62,23.59,1.86,74.50
13,'Flava',B,2010,298.44,20.62,319.05,0.00,0.00,0.00,0.00,0.00,0.00
14,,Wa,2011,238.73,21.09,259.82,0.00,0.00,0.00,0.00,0.00,0.00
15,'Florianka',B,2011,171.28,11.35,182.63,1.49,11.52,2.63,54.90,6.72,77.27
16,Golden Glory,Wa,2007,233.75,14.41,248.15,0.64,11.8,0.00,47.39,1.62,61.50
17,,Wa,2008,186.95,13.17,200.12,1.49,5.13,0.29,42.23,1.22,50.36
18,'Yantarnyi',B,2009,383.67,18.73,402.40,0.00,0.00,0.00,0.00,0.00,0.00
19,,B,2010,267.78,17.52,285.30,0.00,0.00,0.00,0.00,0.00,0.00
20,,B,2011,272.39,18.02,290.41,0.00,0.00,0.00,0.00,0.00,0.00
21,'Jolico',Z,2010,290.72,23.12,313.84,1.03,33.66,4.97,42.73,5.46,87.84
22,,Z,2011,268.62,36.25,304.87,2.40,56.19,9.40,44.84,3.85,116.68
23,'Juliusz',B,2011,154.82,10.74,165.57,0.94,8.31,0.20,36.49,0.73,46.66
24,'Jurek'a,Wr,2007,120.60,10.20,130.80,0.24,7.60,1.39,47.29,4.00,60.53
25,'Koralovyi',B,2010,365.53,17.51,383.04,0.00,0.57,0.00,4.02,0.00,4.59
26,,B,2010,427.02,16.22,443.24,0.00,0.78,0.00,6.27,0.49,7.05
27,'Kostia',K,2010,111.25,10.10,121.35,0.56,32.55,0.91,38.02,0.49,72.53
28,,B,2010,134.66,11.95,146.62,0.91,33.75,0.79,26.21,0.47,62.13
29,,B,2011,249.19,15.09,264.28,1.18,54.42,1.93,32.29,0.00,89.82
30,'Kresowiak',B,2011,258.54,13.09,271.63,0.85,24.81,1.34,40.22,6.30,77.89
31,'Lukianovskiy',K,2010,109.93,9.21,119.14,0.09,6.86,1.34,39.25,3.38,50.91
32,'Paczoski',B,2011,256.25,10.80,267.06,1.30,33.55,2.17,48.16,1.60,86.78
33,'Pervenets',K,2010,225.80,11.09,236.89,0.51,25.11,2.01,42.82,0.64,71.09
34,'Podolski',B,2011,240.58,22.11,262.69,0.27,31.00,3.54,44.37,1.97,81.16
35,'Raciborski',B,2011,461.08,32.61,493.69,2.85,53.78,6.31,50.64,4.04,117.61
36,'Radost',K,2009,204.27,9.42,213.69,0.80,43.09,6.26,30.67,3.09,83.90
37,,B,2010,204.69,10.39,215.09,0.46,52.19,8.41,20.08,2.08,83.23
38,,B,2011,248.79,10.09,258.88,1.55,58.34,10.90,26.73,4.19,101.71
39,'Schonbrunner',B,2009,187.90,12.57,200.47,1.86,10.36,1.29,65.13,5.36,84.76
40,,Z,2010,309.02,12.79,321.81,1.20,16.09,1.29,82.00,4.61,105.20
41,,Z,2011,308.25,15.40,323.64,1.02,22.47,1.56,59.60,1.85,86.49
42,'Semen',K,2009,117.83,8.22,126.06,0.26,31.50,4.80,38.69,2.64,77.90
43,'Stowianin',B,2011,194.90,12.10,207.01,1.19,36.37,4.10,47.69,3.72,93.08
44,'Szafer',B,2011,233.93,13.90,247.83,1.54,59.17,13.72,55.62,4.50,134.57
45,'Svetliachok',K,2009,286.69,11.53,298.22,0.39,38.50,6.51,30.34,2.95,78.69
