,0,1,2,3,4,5,6,7,8,9,10,11
0,,"Cy-3,5-diglu*",Cy-3-glu*,Dp-3-glu*,"Dp-3,5-diglu*","Pg-3,5-diglu*","Pg-3,5-diglu*",Pg-3-glu*,Pg-3-glu*,"Mv-3,5-diglu*","Mv-3,5-diglu*",Total monomeric anthocyanin
1,Fresh (F),11717a,49.45.0,32.1  7.0 b,30.6 7.3a,7.44  1.66ab,7.44  1.66ab,3.21  0.49ab,3.21  0.49ab,3.72  0.27ab,3.72  0.27ab,335 41b
2,Mashed (M),114 25a,38.1 20.3ab,34.8  6.2 b,15.3  8.2b,7.73,2.39ab,4.50,2.62,3.88,0.83ab,31215ab
3,Pressured (Pr),120  23a,52.5  13.3a,28.0  4.1b,19.2  7.9b,7.87, 2.24a,4.04,1.09,4.30,0.84a,469  68a
4,Pasteurized (Past),10816a,52.1  10.9a,46.6  8.1 a,31.1  7.5a,7.90,1.56a,3.94,0.84a,3.31,0.89bc,321 18b
5,Enzymated (E),78.6 17.0b,33.7  8.9b,32.9  8.6 b,19.5  6.7b,5.95,1.53abc,2.47,0.76b,2.37,0.83cd,282  35ab
6,Ultrafiltrated (UF),71.2  13.2b,29.2  7.7b,29.1  6.7 b,16.3  5.3b,5.52,1.20abc,2.18,0.61b,2.41,0.93cd,265  15ab
7,Clarified Cl),66.6  14.4b,26.0  6.8b,27.5  6.7 b,13.53.5b,5.35,1.72ab,1.960.55b,1.960.55b,2.09,0.66d,24249c
8,Kiselghur filtered (KF),65.7  12.0b,25.26.6b,26.0  5.8 b,13.9  4.2b,4.92,1.39,1.95  0.54b,1.95  0.54b,1.74, 0.36d,246  26c
9,Paper filtered (PF),64.2  11.gb,25.4 6.3b,26.9  5.9 b,15.4  1.9b,4.56  1.29c,4.56  1.29c,1.88  0.49b,1.88  0.49b,1.90,0.38d,242 50c
10,Concentrated,,,,,,,,,,,
11,0.month,309  39a,118  22a,163  19 a,62.2  13.6a,22.7  6.7a,22.7  6.7a,9.11  2.04a,9.11  2.04a,7.92  0.72a,7.92  0.72a,997  103ab
12,2.month,306  27a,126 16a,156  20 a,65.6  8.9a,25.5  3.7a,25.5  3.7a,10.11  1.6a,10.11  1.6a,6.62,1.65a,1103  129a
13,4.month,328  25a,13815a,170 20 a,74.2  8.8a,28.7  4.9a,28.7  4.9a,10.721.6a,10.721.6a,6.94,2.73,970  98ab
14,6. month,280  19a,124  24a,148  11a,58.5  7.4a,25.8  1.1a,25.8  1.1a,8.90  1.18a,8.90  1.18a,8.02  2.67a,8.02  2.67a,87190b
