,0,1,2,3,4,5,6,7,8,9,10
0,Amino acid,n,Content (g/100 g protein),Content (g/100 g protein),,AASP,,AAS%,,PDCAAS%,
1,,,x,Min,Max,Child,Adult,Child,Adult,Child,Adult
2,Lys,33,6.1,1.5,10.7,5.7,4.8,107.5,105.2,95.3,103.1
3,Leu*,33,6.4,1.9,11.9,6.6,6.1,97.3,105.2,,
4,Thr,26,4.8,2.3,7.8,4.3,4.0,159.0,121.0,,
5,Thr,26,4.9,2.3,7.8,3.1,2.5,159.0,197.2,,
6,Ile,33,4.0,1.1,7.1,3.2,3.0,125.0,133.3,,
7,Phe,33,3.9,1.4,6.9,5.2,4.1,155.0,196.6,,
8,His,25,4.1,0.9,11.1,,,175.5,,,
9,His,33,3.5,1.1,1.6,2.0,1.6,175.5,219.4,,
10,Trp,14,1.2,0.6,1.6,0.8,0.6,153.8,205.0,,
11,Met,28,1.8,0.5,3.6,2.7,2.3,112.6,132.2,,
12,Cys,24,1.3,0.5,2.3,,,,,,
