,0,1,2,3,4,5,6,7
0,Model,NO.,Calibration set,Calibration set,Validation set,Validation set,RPD,RER
1,,LV,,,,,,
2,,,R2,RMSEC,R2,RMSEP,,
3,,,,mgkg-1,,(mg kg-1),,
4,FW+,12,0.88,0.10,0.71,0.19,1.63,6.00
5,PLSR,,,,,,,
6,FW +,/,0.92,0.19,0.74,0.13,2.38,8.77
7,LSSVM,,,,,,,
8,IVISSA+,6,0.77,0.15,0.71,0.17,1.82,6.71
9,PLSR,,,,,,,
10,IVISSA+,/,0.90,0.09,0.77,0.13,2.38,8.77
11,LSSVM,,,,,,,
12,IRF+,19,0.92,0.08,0.73,0.16,1.94,7.13
13,PLSR,,,,,,,
14,IRF+,/,0.90,0.09,0.71,0.14,2.21,8.14
15,LSSVM,,,,,,,
16,VCPA+,10,0.78,0.15,0.81,0.14,2.21,8.14
17,PLSR,,,,,,,
18,VCPA+,1,0.77,0.13,0.83,0.12,2.58,9.50
19,LSSVM,,,,,,,
20,CARS+,17,0.82,0.13,0.79,0.14,2.21,8.14
21,PLSR,,,,,,,
22,CARS+,/,0.83,0.12,0.83,0.11,2.82,10.36
23,LSSVM,,,,,,,
