,0,1,2,3,4,5,6,7,8
0,Vintage,2006,,,,2007,,,
1,,Cabernet Franc,Merlot,Sangiovese,Syrah,Cabernet Franc,Merlot,Sangiovese,Syrah
2,Myricetin,14.490.18,11.590.23,9.330.13,10.42 0.06,13.830.13,14.040.10,11.830.21,16.470.14
3,Quercetin,22.59  0.23,19.01  0.23,7.49  0.20,14.82 0.19,17.800.17,20.50  0.23,27.44  0.22,13.880.16
4,Laricitrin,3.39  0.14,2.40  0.12,1.47 0.12,2.32  0.10,2.86  0.11,2.50  0.09,1.67  0.08,3.41  0.13
5,Kaempferol,1.65  0.08,1.25  0.06,0.23  0.05,0.43  0.05,0.38  0.08,0.760.04,0.74 0.07,0.69  0.05
6,Isorhamnetin,2.72  0.04,2.02  0.06,0.74  0.02,2.12  0.07,2.00  0.08,2.000.07,0.48  0.08,3.28  0.10
7,Syringetin,1.940.08,2.06  0.04,1.570.09,1.73  0.04,2.29  0.09,1.99  0.06,0.60  0.05,2.21  0.08
8,Total flavonols,46.79  0.9a,38.32  1.4b,20.81  0.7d,31.85  0.3e,39.15 0.2b,41.790.3b.c,42.76  0.4a.c,"39.93 0.3b,c"
9,Total phenols,2680.4  12.4a,2692.1  40.3a,2287.6  31.1b,2732.2  37.2a,2691.4  26.2a,2813.7  16.2c,2732.1  27.9a,2790.5  34.2a
