,0,1,2,3,4,5,6,7,8,9
0,moncy,,,,,,,,,
1,,Benzoic acids,,,Cinnamic acids,Flavonoids,,,"Trans, trans (1)","Cis, trans (2)"
2,,"3,4-Dihidroxy",Gallic,Vanillic,Cinnamic,Isorhamnetin,Naringenin,Quercetin,,
3,1,6.6,5.4,14.7,12.9,6.0,60.9,16.5,63.3,85.5
4,2,16.8,10.8,12.6,6.6,11.1,65.1,89.1,33.3,214.2
5,3,21.9,12.9,42.0,8.4,8.1,103.5,66.6,39.3,177.0
6,4,13.5,10.5,13.5,10.8,8.4,48.3,63.0,22.0,61.2
7,,19.5,2.7,18.8,14.7,6.0,73.5,49.5,333.0,182.4
8,6,9.3,7.8,7.8,4.2,2.0,53.1,37.2,36.0,32.4
9,7,9.3,8.4,13.8,5.1,5.1,56.1,36.3,73.5,52.5
10,8,11.1,13.5,9.9,5.1,33.0,28.2,36.3,39.0,59.1
11,9,-,-,-,-,-,-,-,6498.6,4170.0
