,0,1,2,3,4,5,6,7,8,9
0,Amino acids,Freen=12,,,,Total (n=12),,,,
1,,Fruit,Root,Stem,Leaf,Fruit,Root,Stem,Leaf,
2,Arg,0.57 0.03a,1.80 0.01b,6.27  0.16a,0.04  0.01a,1.94  0.02a,2.82  0.01a,2.15  0.09a,5.01  0.12a,5.01  0.12a
3,Asp,0.81 0.02 a,0.13  0.06b,0.920.1 a,0.04  0.02b,2.15  0.12a,2.36  0.01a,2.42  0.03a,5.65  0.23a,5.65  0.23a
4,Glu,0.510.01 a,1.20  0.04b,1.02  0.06a,0.07  0.03b,2.98  0.01a,4.18  0.06b,2.64  0.14a,9.170.18b,9.170.18b
5,Thr,0.07 0.02 a,0.03  0.02a,1.09  0.05a,0,2.52 0.11b,2.34  0.03a,2.41  0.12a,6.66  0.16a,6.66  0.16a
6,Gly,0.070.03 a,0.03  0.03a,0.13  0.01a,0.01  0.01a,3.83  0.12a,3.45  0.04a,3.50  0.21a,9.43  0.12a,9.43  0.12a
7,Ala,1.01 0.01b,0.02 0.01b,0.15  0.01a,0.07  0.02a,0.44  0.01b,0.65  0.02a,0.43  0.10a,2.24  0.08c,2.24  0.08c
8,GABA,2.45  0.02a,0.89  0.03a,1.99  0.03a,0.03  0.01a,2.11 0.11a,1.80  0.12a,1.78  0.06a,5.78  0.12a,5.78  0.12a
9,Pro,1.10  0.04c,0.27 0.01b,4.45  0.12b,3.26  0.02b,10.99  0.18a,4.77  0.10a,5.04  0.13a,16.91  0.21a,16.91  0.21a
10,Met,1.96  0.03a,1.61 0.01a,66.58  0.1a,26.64  12.42a,20.17 0.12a.b,16.35  0.16a,17.20  2.07a,61.24  0.33a,61.24  0.33a
11,Val,0.01  0.01a,0.02  0.01b,0.84  0.03a,0,0,0,0,0.30  0.01a,0.30  0.01a
12,Trp,0.30  0.12a,7.19  0.04a,0.08  0.02b,0,0,0,0,,0
13,Phe,0.07  0.01a,0.12  0.02a,0.26  0.02a,0,2.04  0.01a,0.89  0.02a,1.63  0.02a,6.72  0.12a,6.72  0.12a
14,Ile,0.08  0.03a,0.01  0.01a,0.42  0.03a,0,1.310.08a,1.25  0.12a,1.14  0.01a,4.04  0.16a,4.04  0.16a
15,Leu,0.02  0.04a,0.02  0.02a,0.01 0.01b,0.03  0.01b,3.06  0.03a,2.25  0.11a,2.35  0.13a,10.44  0.32a,10.44  0.32a
16,(Cys)2,1.67 0.03b,1.75  0.06a,2.10  0.18a,2.11 0.04a,15.19  0.16b,7.83  0.15a,7.49 0.18b,9.47  0.26a,9.47  0.26a
17,His,0.13  0.02a,0.17  0.03a,0.22  0.11a,0,1.79  0.02a,2.92  0.08a,1.62  0.15a,4.37  0.06a,4.37  0.06a
18,Orn,0.01  0.16a,0,0.07  0.03b,0,,0,0,,0
19,Lys,0.15  0.03b,0.03  0.01c,0.08  0.02a,0,1.23  0.01a,1.81  0.11a,1.08  0.06a,3.63  0.14b,3.63  0.14b
20,Tyr,0.03  0.01a,0.10  0.01a,0.05  0.01b,0,0.21  0.08a,0.36  0.02c,0.16 0.09a,1.18  0.10a,1.18  0.10a
