,0,1,2
0,Ginseng Products,Voucher,Origin
1,P. ginseng extract,Pge001,BiopiaKorea
2,P. ginseng extract,pge002,"Changbailuye, China"
3,P. ginseng tea,pgt001,"Biopia, Korea"
4,P. ginseng tea,pgt002,"Changbailuye, China"
5,P. ginseng capsule,pgc001,Biopia Korea
6,P. ginseng capsule,pgc002,"Changbailuye,China"
7,P. quinquefolius extract,pqe001,"Yiyang, China"
8,P. quinquefolius extract,pqe002,"Herbalterra, USA"
9,P. quinquefolius tea,pqt001,"Yiyang, China"
10,P. quinquefolius tea,pqt002,"Prince of Peace,USA"
11,P. quinquefolius capsule,pqc001,"Yiyang, China"
12,P. quinquefolius capsule,pqc001,"Nowfoods,USA"
