,0,1,2
0,Content (mg) per 100 g edible portion,Content (mg) per 100 g edible portion,Content
1,Anthocyanins,Anthocyanins,3.770.85
2,Delphinidin-3-galactoside,Delphinidin-3-galactoside,0.38+0.11
3,Cyanidin-3-galactoside,Cyanidin-3-galactoside,2.84+0.93
4,Cyanidin-3-glucoside,Cyanidin-3-glucoside,0.12+0.02
5,Cyanidin-3-arabinoside,Cyanidin-3-arabinoside,0.410.13
6,Ellagic acid derivatives,Ellagic acid derivatives,1.54+0.16
7,Ellagic acid diglucoside,Ellagic acid diglucoside,0.220.06
8,Ellagic acid glucoside,Ellagic acid glucoside,0.460.01
9,,Methylellagic acid rhamnoside+ellagic acid arabinoside,0.24+0.04
10,Ellagic acid xyloside,Ellagic acid xyloside,0.290.45
11,Flavonols,Flavonols,1.140.34
12,Myricetin-3-xyloside,Myricetin-3-xyloside,0.17+0.01
13,Quercetin-3-rutinoside,Quercetin-3-rutinoside,0.15+0.00
14,Quercetin-3-xyloside,Quercetin-3-xyloside,0.520.03
15,Quercetin-3-rhamnoside,Quercetin-3-rhamnoside,0.290.45
16,Proanthocyanidins,Proanthocyanidins,27.460.98
17,Gallocatechin,Gallocatechin,3.64+0.79
18,"Gallocatechin-4,8-catechin","Gallocatechin-4,8-catechin",1.870.25
19,B1,,1.920.12
20,B3,,3.030.24
21,Ec-Ec-C,Ec-Ec-C,4.520.87
22,Catechin,Catechin,4.160.85
23,B2,,2.840.63
24,Epicatechin,Epicatechin,2.89+0.23
25,Ec-Ec-Ec,Ec-Ec-Ec,0.410.05
26,B7,,2.14+0.17
27,Others,,
28,Vitamin C.total,Vitamin C.total,6.030.15
29,Ascorbic acid,Ascorbic acid,5.500.14
30,Vitamin E(-tocopherol,Vitamin E(-tocopherol,0.0230.00
31,Carotenoids (total),Carotenoids (total),0.064+0.01
32,B-carotene,B-carotene,0.0250.00
33,Lutein+zeaxanthine,Lutein+zeaxanthine,0.0420.00
34,-Cryptoxanthine,-Cryptoxanthine,Trace levels
