,0,1,2,3,4,5,6,7,8
0,City,,pH,pH,EC,CEC (cmolc kg~1),CaCO3,Clay,Silt
1,,,,,(dS m-1),,(%),(%),(%)
2,Bahar,Mean,8.72,8.72,0.140,21.6,13.8,22.0,32.0
3,,Range,,,,,,,
4,Famenin,Mean,8.60,8.60,0.250,27.7,18.5,28.7,38.7
5,,Range,8.428.87,,0.2200.280,23.730.0,16.9-19.8,24.034.0,34.046.0
6,Farhangian,Mean,8.02,8.02,0.240,24.9,12.5,25.5,32.0
7,,Range,7.878.22,,0.210.290,22.926.8,8.815.0,22.030.2,26.034.0
8,Kangavar,Mean,8.21,a,0.220,31.5,41.3,26.0,54.0
9,,Mean,,a,,,,,
10,Malayer,Mean,8.52,8.52,0.180,24.4,24.7,24.0,41.2
11,,Range,8.368.71,,0.160.240,20.328.7,21.032.5,18.028.0,32.052.0
12,Razan,Mean,8.10,8.10,0.250,33.0,11.3,25.3,34.0
13,,Range,7.948.31,,0.2000.340,30.635.1,9.912.5,24.026.0,24.048.0
