,0,1,2,3,4,5,6,7,8
0,Genotype,Soluble solids,Titratable acidity,Firmness,a*/b*,Chroma,TAC,TPH,ACY
1,code,Brix),meq.NaOH/100g FW,(g),ratio,index,(mmol TE/kg FW),(mg GAE/kg FW),(mg Pel3Glu/kg FW)
2,An1,9.321.72 ab,18.331.53 d,36151.5a,1.890.16a,38.2 3.45 a,24.5  0.94 f,254333.75 f,6918.51 h
3,An2,7.541.33 a,13.081.10c,33264.5 a,1.880.18 a,41.73.73 ab,14.10.31,127556.90 b,64559.6 g
4,An3,7.46 1.12 a,9.55 0.92 a,37462.3 a,1.680.12 a,48.2  2.05 b,11.70.84 b,110099.11a,25615.06
5,An4,7.450.87 a,9.74 0.74 a,42553.3 ab,1.770.13 a,44.21.08 ab,13.70.65 c,122035.36 ab,49917.19 e
6,An5,8.06 1.12 ab,10.810.64 ab,43925.6 ab,1.990.07 a,42.82.06 ab,18.3  0.47 d,151284.13 cde,3078.38 d
7,An6,8.330.60 ab,13.130.79,37314.2 a,1.960.08 a,42.82.33 ab,19.5 0.39 e,1555 45.90 de,474 18.38 e
8,An7,6.140.76 a,10.280.86 a,33646.3 a,2.30 0.23 b,37.8  2.34 a,19.20.16e,1657 42.84 e,67027.93 h
9,Cristina,7.53  0.66 a,12.641.01 ab,44720.8 ab,1.860.17 a,43.83.57 ab,10.2 0.47 a,127781.04 b,2029.55 b
10,Romina,7.51 0.10 a,10.700.15 ab,48853.5 b,1.88 0.05 a,45.4 1.13 b,11.9  0.25 b,1441 83.94 c,535  8.83 f
11,Syria,10.0 1.74 b,10.920.79 bc,36115.5 a,1.800.10 a,41.01.54 ab,12.9 0.57 b,129358.30 b,143 5.72 a
