,0,1,2,3,4
0,Physicochemical characteristic,Set 1,,Set 2,
1,,Solvent extraction,Pressing,Solvent extraction,Pressing
2,Acid value (mg KOH/g oil),2.05 0.02b,0.910.03a,1.640.06b,0.700.01a
3,Iodine valueg Iz/100g oil),210.5  1.1a,208.50.6a,215.00.9a,209.4  1.2a
4,Saponified value (mg KOH/g oil,193.090.07a,193.120.04a,193.010.03a,192.990.01a
5,Unsaponifiable matter (%),1.270.49a,0.85 0.20a,1.000.38a,0.680.03a
6,Refractive index (25C),1.47680.0007a,1.47940.0001b,1.47630.0007a,1.47980.0000b
7,Color(CIELAB,,,,
8,L*value,43.1770.081b,42.8550.031a,43.032 0.003b,39.7201.371a
9,a*value,4.5450.191b,3.7570.060a,-4.8500.056b,2.0870.067a
10,b*value,28.385  1.895a,25.9000.440a,21.4671.576,23.865  1.318a
11,-Carotene(mg/kg),0.580.09a,1.210.32a,0.530.04,0.580.13a
12,Chlorophylls (mg/kg),nd,nd,nd,nd
13,Metal content (mg/kg),,,,
14,Cu,0.20.0a,0.10.0a,0.3  0.0a,0.30.1a
15,Fe,1.80.1b,0.30.0a,3.9  0.2b,3.4 0.2a
16,Phosphorus content (mg/kg),46  22a,2251b,10020a,12821b
17,Total waxes (mg/kg),1421.4b,1082.8a,1802.gb,921.4a
18,Induction time (h),2.4  0.1a,2.8 0.1a,2.4  0.1a,2.4 0.1a
