,0,1,2,3,4,5,6,7
0,Citrus type,Compound,Mean,SD,Median,Range,n,Refs.
1,Lemons,Didymin,0.17,0.51,0.0,0.0-1.5,9,1
2,,Eriocitrin,9.46,5.54,8.3,0.025.1,40,"1,11,13"
3,,Hesperidin,15.78,21.72,13.3,1.9142.2,41,"1,11,12,13"
4,,Naringin,0.18,0.53,0.0,0.01.6,9,1
5,,Narirutin,0.80,1.24,0.0,0.03.2,9,1
6,,Neoeriocitrin,0.00,,,0.0,9,1
7,,Neohesperidin,0.00,,,0.0,9,-
8,,Poncirin,0.00,,,0.0,9,1
9,,Total,26.58,,,,,
10,Limes,Didymin,0.00,,,0.0,7,1
11,,Eriocitrin,1.38,1.26,1.2,0.03.5,9,"1,6"
12,,Hesperidin,15.64,11.15,13.2,5.243.0,10,"1,6,13"
13,,Naringin,0.00,,,0.0,8,"1,15"
14,,Narirutin,0.23,0.37,0.0,0.0-1.0,9,"1,6"
15,,Neoeriocitrin,0.04,0.07,0.0,0.01.8,9,"1,6"
16,,Neohesperidin,0.00,,,0.0,7,1
17,,Poncirin,0.00,,,0.0,7,1
18,,Total,17.29,,,,,
