,0,1,2,3,4,5,6,7,8
0,Product,n,Water(g/100g),Protein N  6.38,Ca(mg/100 g),P(mg/100g),Mg(mg/100g,K(mg/100 g),Na(mg/100 g)
1,,,,g/100g),,,,,
2,Whole milk summer,4,87.3  0.1,3.27  0.09,1265,1243,9.63  0.61,1445,40.1 1.6
3,Whole milk winter,4,87.7  0.2,3.30  0.09,1145,1238,9.98  0.30,1465,38.8  2.5
4,Whole milk for skyr,3,87.5  0.1,3.34  0.04,11411,1256,9.60  0.61,1462,39.9  2.8
5,Cream,3,57.8  0.4,2.22 0.07,67.6  8.5,784,5.43  0.51,92 5,25.6  2.5
6,Skimmed milk,3,91.2 0.1,3.43  0.05,1076,1163,8.87  0.32,1422,38.8  2.4
7,"Skyr, industrial",3,83.1  0.3,11.2  0.4,1007,19221,9.371.10,12314,32.0  1.8
8,"Skyr whey, industrial",3,94.6  0.1,0.22  0.01,1096,8810,8.67  1.22,14517,39.8  3.3
9,Skyr traditional,3,81.6  0.2,13.10.5,85.04.8,19026,8.67  1.22,11415,27.9 3.3
10,Skyr whey traditional,3,94.1  0.1,0.41  0.00,1089,849,8.30  0.92,13216,35.73.0
11,Milk for cheese,3,88.8  0.6,3.40  0.06,1189,1241,10.1  0.6,1526,40.0  2.0
12,"Cheese, Gouda, 2nd day",3,43.5  0.3,25.0  0.1,732 9,479 14,29.7  1.0,803,41997
13,"Cheese, Gouda, ripe",3,42.8  0.5,25.0  0.3,78817,50337,33.5  2.4,887,61836
14,Cheese whey,3,93.40.1,0.940.02,34.9  1.2,518,6.330.72,14013,39.5  1.7
15,Cheese spread from whey,2,32.3,8.78,261,361,51.6,1040,315
