,0,1,2,3,4,5,6,7
0,Variable,Component loadings,,,Treatment,Component scores,,
1,,PC1 =56.5,PC2N=23.3,PC3=11.8,,PC1,PC2,PC3
2,Protein,0.30,0.23,0.27,"Raramuri, IWC",-2.40,2.75,1.04
3,RS,0.28,0.23,0.28,"Raramuri, TD",1.81,3.56,1.07
4,Raffinose,0.31,0.16,0.18,"Raramuri, RI",2.07,0.72,0.65
5,Stachyose,0.30,0.23,0.21,"Pinto Saltillo, IWC",1.77,0.33,2.35
6,Verbascose,0.21,0.28,0.48,"Pinto Saltillo, TD",0.82,1.24,0.15
7,Gallic acid,0.04,0.52,0.15,"Pinto Saltillo, RI",4.72,0.02,0.25
8,Protocatechuic acid,0.30,0.26,0.16,,,,
9,Syringic acid,0.22,0.11,0.53,,,,
10,Chlorogenic acid,0.25,0.17,0.00,,,,
11,Caffeic acid,0.12,0.51,0.00,,,,
12,Ferulic acid,0.27,0.18,-0.38,,,,
13,Salicylic acid,0.32,0.14,0.03,,,,
14,Catechin,0.32,0.19,0.22,,,,
15,Epicatechin,0.32,0.05,0.09,,,,
