,0,1,2,3,4,5,6,7
0,PAHs,MMa,Fpb,Bpc,Vpd,se,Log Kowf,Log Koc8
1,naphthalene,128,81,217,10.4,30,3.37,3.1
2,acenaphthylene,152,93,265275,8.9 10-1,3.93,4.1,1.4
3,fluorene,166,116,295,8.0 10-2,1.98,4.6,3.9
4,phenanthrene,178,100,340,1.6 10-2,1.29,4.5,4.1
5,anthracene,178,216,342,8.0 10~4,7.0 10-2,4.5,4.1
6,fluoranthene,202,109,393,6.0 10-4,1.4 10-1,5.2,4.6
7,pyrene,202,109,375,1.2 10 3,2.6 10-1,5.2,4.6
8,benzo[a]anthracene,228,161,400,2.8 105,1.4 10-2,5.6,5.3
9,chrysene,228,254,448,8.4 10-5,2.0 103,5.9,5.3
