,0,1,2,3,4,5,6,7,8,9,10,11
0,,ZP1,ZP2,,ZP3,,ZP4,,"Retention,% of T1","Retention,% of T1",,
1,T,-Tocopherol,,,,,,,ZP1,ZP2,ZP3,ZP4
2,T1,0.30  0.01b,0.85  0.00,0.85  0.00,0.63  0.01,0.63  0.01,0.30  0.00e,0.30  0.00e,,,,
3,T2,0.60  0.00,1.030.01,1.030.01,0.93  0.02l,0.93  0.02l,0.91  0.01m,0.91  0.01m,197.32,121.55,148.47,306.35
4,T3,0.71  0.00s,1.80 0.01,1.80 0.01,0.83  0.02,0.83  0.02,1.300.03e,1.300.03e,233.37,211.23,132.90,437.76
5,T4,0.73  0.039,1.94 0.05b,1.94 0.05b,1.03  0.03i,1.03  0.03i,1.20  0.01f,1.20  0.01f,241.02,227.78,164.50,403.10
6,T5,1.06  0.01h,2.00  0.08a,2.00  0.08a,1.15  0.018,1.15  0.018,1.500.02d,1.500.02d,348.68,234.91,183.17,505.87
7,T6,0.61  0.03x,0.94  0.04k,0.94  0.04k,0.79  0.00P,0.79  0.00P,0.60  0.02,0.60  0.02,200.47,110.35,125.24,200.84
8,T7,0.62  0.01w,0.98  0.02j,0.98  0.02j,0.72  0.01,0.72  0.01,0.70  0.01,0.70  0.01,203.38,115.54,113.98,234.79
9,T8,0.24  0.01c,0.70  0.01t,0.70  0.01t,0.54  0.02a,0.54  0.02a,0.19  0.01d,0.19  0.01d,79.77,82.22,86.66,64.49
10,,ZP1,,ZP2,,ZP3,,ZP4,"Retention,% of T1","Retention,% of T1",,
11,,+-Tocopherol,,,,,,,ZP1,ZP2,ZP3,ZP4
12,T1,13.35 0.48w,25.78  0.38,25.78  0.38,31.52  0.81,31.52  0.81,38.78  0.251,38.78  0.251,,,,
13,T2,20.14  0.48t,36.52  0.59m,36.52  0.59m,40.91  0.18,40.91  0.18,44.24  0.48h,44.24  0.48h,150.89,141.64,129.79,114.09
14,T3,29.03  0.16P,45.29  0.738,45.29  0.738,46.82  0.48ef,46.82  0.48ef,49.63  1.05d,49.63  1.05d,217.51,175.66,148.53,127.98
15,T4,21.55  0.12s,46.02  0.16fg,46.02  0.16fg,50.18  0.25d,50.18  0.25d,47.58  0.56e,47.58  0.56e,161.48,178.46,159.21,122.70
16,T5,34.87  0.16,63.53  0.75b,63.53  0.75b,59.73  0.41c,59.73  0.41c,67.45  1.57a,67.45  1.57a,261.23,246.39,189.51,173.92
17,T6,15.64  0.12,31.340.43,31.340.43,39.84  0.16k,39.84  0.16k,42.74  1.21i,42.74  1.21i,117.17,121.53,126.38,110.21
18,T7,18.95  0.34,36.71  0.81m,36.71  0.81m,46.78  0.69ef,46.78  0.69ef,45.280.868,45.280.868,141.98,142.38,148.42,116.77
19,T8,11.59 0.32x,22.05  0.31s,22.05  0.31s,23.40  0.86,23.40  0.86,31.550.76,31.550.76,86.80,85.53,74.24,81.34
20,,ZP1,,ZP2,,ZP3,,ZP4,"Retention, % of T1","Retention, % of T1",,
21,,-Tocopherol,,,,,,,ZP1,ZP2,ZP3,ZP4
22,T1,1.63  0.06,3.20  0.05lm,3.20  0.05lm,3.53  0.01klm,3.53  0.01klm,6.660.43,6.660.43,,,,
23,T2,3.06  0.09m,7.99  0.07fg,7.99  0.07fg,7.92  0.088,7.92  0.088,8.23  0.18efg,8.23  0.18efg,187.96,249.77,224.47,123.54
24,T3,2.12  0.03no,8.72  0.01e,8.72  0.01e,8.01  0.09fg,8.01  0.09fg,8.55  0.18ef,8.55  0.18ef,129.84,272.59,227.12,128.40
25,T4,3.69  0.01kl,8.26  0.01efg,8.26  0.01efg,8.49  0.06efg,8.49  0.06efg,11.46  0.20d,11.46  0.20d,226.71,258.04,240.75,172.14
26,T5,3.90  0.06k,12.41  0.11c,12.41  0.11c,13.61  0.40b,13.61  0.40b,19.03  0.22a,19.03  0.22a,239.12,387.77,385.82,285.73
27,T6,2.93  0.09m,5.65  0.01,5.65  0.01,7.26  0.24hi,7.26  0.24hi,8.75  0.15e,8.75  0.15e,179.52,176.46,205.82,131.40
28,T7,2.13  0.05no,5.15  0.07,5.15  0.07,7.27  0.57h,7.27  0.57h,8.23  0.11efg,8.23  0.11efg,131.00,160.84,206.13,123.61
29,T8,0.920.01P,2.32  0.01,2.32  0.01,2.08  0.15no,2.08  0.15no,5.07  0.17j,5.07  0.17j,56.45,72.38,58.87,76.14
