,0,1,2,3,4,5,6,7,8
0,Moisture content,Total tocopherol (g/g),,-Tocopherol(g/g,,-Tocopherol (g/g),,-Tocopherol(g/g,
1,(%),1 day,90 days,1 day,90 days,1 day,90 days,1 day,90 days
2,0,628.11 ,594.60 ,6.40  0.01aA,5.01  0.01aA,20.70  0.01aA,16.00  0.01aB,962.70 ,968.70 
3,,0.01aA,0.01aB,,,,,0.01aA,0.01aB
4,2.5,704.80 ,697.80 ,7.70  0.01bA,5.90  0.01aB,30.41  0.01bA,23.00  0.01bB,971.50 ,977.80 
5,,0.01bA,0.01bB,,,,,0.01bA,0.01bB
6,5,715.20  0.01cA,676.90  0.01cB,10.81  0.01cA,5.60  0.01aB,32.30  0.01cA,18.8.  0.01cB,971.30 ,977.60 
7,,,,,,,,0.01bA,0.01bB
8,7.5,720.71 ,664.31 ,15.71  0.01dA,6.60  0.01bB,37.20  0.01dA,31.31  0.01dB,981.20  0.01cA,981.90  0.01cB
9,,0.01dA,0.01dB,,,,,,
10,10,706.80 ,693.40  0.01eB,10.30  0.01cA,5.30  0.01aB,26.20  0.01eA,23.91  0.01bB,965.50,968.60 
11,,0.01bA,,,,,,0.01dA,0.01aB
12,,Campesterol (g/g),,Stigmasterol (g/g),,Sitosterol (g/g),,,
13,0,57.78  0.01aA,57.68  0.01aA,10.60  0.01aA,10.28  0.01aA,130.84 ,131.68  0.01aA,,
14,,,,,,0.01aA,,,
15,2.5,57.14  0.01 aA,57.70  0.01 aA,10.66 0.01aA,10.28  0.01 aA,131.88,131.32  0.01 aA,,
16,,,,,,0.01aA,,,
17,5,57.36  0.01 aA,57.1  0.01 aA,10.50  0.01aA,10.88  0.01 aA,131.16 ,131.28  0.01 aA,,
18,,,,,,0.01aA,,,
19,7.5,57.60  0.01 aA,56.90  0.01 aA,10.40  0.01aA,10.94  0.01 aA,131.48 ,131.71  0.01 aA,,
20,,,,,,0.01aA,,,
21,10,57.22  0.01 aA,57.24  0.01 aA,10.28  0.01aA,10.88  0.01 aA,131.54 ,130.96  0.01 aA,,
22,,,,,,0.01aA,,,
