,0,1,2,3,4,5
0,,,,,Pg amounts/,
1,Family,,Vegetable/Fruit,ug/ga,,NC
2,Mustard,"cabbage (Brassica oleracea, Capitata Grp)","cabbage (Brassica oleracea, Capitata Grp)",0.220.09,16.0,4
3,,"chinese cabbage (Brassica rapa, Chinensis Grp) 0.270.03","chinese cabbage (Brassica rapa, Chinensis Grp) 0.270.03","chinese cabbage (Brassica rapa, Chinensis Grp) 0.270.03",NAd,4
4,,"broccoli (Brassica oleracea,Botrytis Grp)","broccoli (Brassica oleracea,Botrytis Grp)",0.320.06,31.2,4
5,,cauliflower,"Brassica oleracea,Botrytis Grp","0.50+0,03",NA,3
6,,brussels sprouts,brussels sprouts,,,
7,,,"(Brassica oleracea,Gemmifera Grp",0.31+0.06,NA,3
8,,turnip leaf,"(Brassica oleracea,Rapifera Grp)",0.160.06,NA,3
9,,"turnip root (Brassica oleracea,Rapifera Grp)","turnip root (Brassica oleracea,Rapifera Grp)",1.700.25,NA,5
10,,radish (Raphanus sativus),radish (Raphanus sativus),0.340.03,NA,4
11,,"collards (Brassica oleracea,Acephala Grp)","collards (Brassica oleracea,Acephala Grp)",0.490.01,NA,3
12,Amaryllis,bulb onion (Allium cepa),bulb onion (Allium cepa),0.18+0.10,3.2,3
13,,green onion (Allium fistulusum),green onion (Allium fistulusum),0.580.09,NA,4
14,,garlic.Allium sativum),garlic.Allium sativum),0.59+0.04,NA,4
15,,leek (Allium ampeloprasum),leek (Allium ampeloprasum),0.520.04,NA,3
16,Rose,strawberry (Fragaeia ovalis,strawberry (Fragaeia ovalis,1.450.05,107.9,5
17,,peach (Prunus persica),peach (Prunus persica),0.210.04,18.7,4
18,,apple (Malus domestica),apple (Malus domestica),0.200.08,24.0,4
19,Composite,crisphead lettuce,Lactuca sativa),0.240.05,13.1,3
20,,boston lettuce (Lactuca sativa),boston lettuce (Lactuca sativa),0.29+0.001,16.1,3
21,,globe artichoke (Cynara scolymus),globe artichoke (Cynara scolymus),0.360.05,NA,3
22,,endive,Cichorium endiva),0.120.01,NA,3
23,Laurel,avocado,(Presea americana),0.97+0.11,NA,3
24,Lily,asparagus,(Asparagus olficinalis),0.40+0.06,NA,4
25,Heath,cranberry,Cotoneaster apiculate),0.40+0.14,NA,3
26,Parsley,parsley,(Petroselinum crispun),124.0418.7,NA,3
27,,carrot,(Daucus carota),0.160.04,12.5,5
28,,celery,Apium graveolens),0.11+0.02,4.5,4
29,Gourd,cucumber (Cucumis sativus),cucumber (Cucumis sativus),0.10+0.01,6.9,4
30,,squash (Cucurbita maxima),squash (Cucurbita maxima),0.170.05,NA,3
31,,zucchini (Cucurbita pepo),zucchini (Cucurbita pepo),0.380.04,NA,4
32,,watermelon (Citrullus lantatus),watermelon (Citrullus lantatus),0.100.01,NA,3
33,,honcydcw mclon,"Cucumis melo,Inodorus Grp",0.050.01,NA,3
34,,"muskmelon (Cucumis melo,Reticulatus Grp )","muskmelon (Cucumis melo,Reticulatus Grp )",0.080.01,6.2,3
