,0,1,2,3
0,Reagenta,CoQ10 (g/g fresh,CoQ10 (g/g fresh,CV%
1,,tissue)mean measured,tissue)mean measured,
2,(1) Sodium phosphate,(1) Sodium phosphate,38.9,61.5
3,buffer+SDS,buffer+SDS,,
4,2NaCl,,38.6,12.2
5,3SDS,,18.8,23.5
6,(4)NaCl+SDS,(4)NaCl+SDS,66.7,1.5
7,,"a15mLSodium phosphate buffer,pH 8.05mM+5mL SDS0.1M",,
8,210mLNaCl0.15M;310mLSDS0.05M;4 5mLNaCl,210mLNaCl0.15M;310mLSDS0.05M;4 5mLNaCl,,
9,(0.15M+5mL SDS0.1M.Mackerel red flesh was used for experiments,(0.15M+5mL SDS0.1M.Mackerel red flesh was used for experiments,,
