,0,1,2,3
0,Proximate composition,Fruits,,
1,,Araticu-do-mato,Pindo palm fruit,Mandacaru-de-tres-quinas
2,Moisture,78.61  0.41c,87.82  0.08a,83.720.01b
3,Ash,1.180.006a,0.25  0.01c,0.560.03b
4,TDFA,8.740.32a,4.89  0.04b,8.7  0.27a
5,IDFB,7.99  0.23a,4.08  0.005c,8.7  0.26a
6,Protein,1.820.03c,5.79  0.09a,4.05  0.09b
7,Lipids,0.28  0.07c,0.61  0.02b,4.340.05a
8,Carbohydrates,17.890.28a,10.550.06c,12.93 0.11b
9,Total sugars,8.84  0.1a,4.18  0.04b,2.06  0.04c
10,Reducing sugars,7.82  0.03a,1.8  0.07b,1.92  0.12b
