,0,1,2,3,4,5,6,7,8,9,10,11
0,Age (years),,,,Average consumption,Average consumption,Average consumption,,,,,Consumers only
1,,All subjects,1-2,36,7-12,13-19,2029,30-49,50-64,>65,90th percentile,95th percentile
2,Food categories,,,,,,,,,,,
3,Dried shredded pumpkin,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
4,Starch syrup,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
5,Taffy,1.24,0.28,0.81,1.57,1.91,1.17,1.44,0.87,0.46,7.83,14.0
6,Wine,0.38,0.00,0.00,0.00,0.01,0.22,0.70,0.73,0.13,227.5,379.2
7,Orange juice,4.49,7.37,8.29,4.40,6.58,7.94,3.36,1.57,0.55,336.6,408.0
8,Dried fruit,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
9,Konjaka,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,46.3,46.3
10,"Shrimp (raw, dried)",0.82,0.11,0.23,0.55,0.89,0.86,1.00,1.15,0.34,33.5,54.8
11,Sugar,5.03,0.67,1.39,2.28,3.33,6.98,7.51,4.13,2.38,17.6,24.2
12,Vinegar,0.54,0.05,0.11,0.31,0.37,0.60,0.80,0.56,0.29,5.97,9.04
13,Seasoned squid,0.42,0.03,0.51,0.63,0.82,0.42,0.46,0.11,0.01,47.0,60.0
14,Dried file fish,0.35,0.08,0.28,0.57,1.03,0.73,0.14,0.01,0.01,36.9,48.5
15,Dried Alaska pollack,0.98,0.06,0.39,0.78,0.69,0.86,1.21,1.36,1.01,60.0,100.0
16,Dried cod,0.02,0.01,0.02,0.00,0.00,0.05,0.02,0.00,0.02,6.67,8.25
17,Peanut,0.35,0.20,0.09,0.08,0.24,0.21,0.57,0.51,0.12,30.0,54.7
18,Almond,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
19,Walnut,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56
20,Bakha-sattangb,0.02,0.03,0.00,0.03,0.01,0.00,0.00,0.04,0.08,25.4,32.8
21,G unbbangc,0.26,0.34,0.22,0.21,0.34,0.18,0.21,0.14,0.82,92.6,115.7
22,Soup,0.13,0.12,0.14,0.06,0.12,0.33,0.06,0.08,0.16,112.5,119.2
23,Processed cheese,0.75,2.04,1.38,1.48,0.87,0.85,0.68,0.10,0.00,107.7,159.1
24,Strawberry jam,0.19,0.58,0.55,0.23,0.23,0.19,0.16,0.01,0.06,63.0,84.0
25,Apple jam,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,7.00,7.00
26,Apricot jam,0.24,0.00,0.95,0.96,0.17,0.01,0.19,0.07,0.00,321.0,342.0
27,Chewing gum,0.04,0.27,0.19,0.05,0.06,0.01,0.01,0.00,0.00,14.00,15.00
28,Salt,2.58,0.94,1.74,2.00,2.15,2.99,3.11,2.65,1.99,6.95,9.73
29,Cocoa product,0.03,0.02,0.00,0.00,0.01,0.17,0.00,0.00,0.00,160.0,160.0
30,Popcorn,0.14,0.07,0.03,0.21,0.17,0.17,0.19,0.01,0.00,100.0,150.0
31,Starch,0.40,0.00,0.33,0.81,0.47,0.47,0.45,0.18,0.06,98.9,121.6
32,Flour,6.60,2.36,6.04,7.75,9.63,8.77,6.56,4.76,3.46,76.4,124.5
