,0,1,2,3,4,5,6,7,8,9
0,,RF,RB,RPC1,RPC 2,RPC3,RPH1,RPH 2,RBPH 1,RBPH2
1,Protein,7.32  0.04g,14.7  0.03f,75.00.38b,75.5  0.46b,78.20.16a,75.6  0.08b,70.50.38c,34.6  0.08d,32.0  0.04e
2,Carbohydrate,81.10.15a,52.3  0.26c,14.60.26e,9.03  0.36f,16.2  0.39d,13.70.20e,15.80.39d,52.3  0.20c,54.7 0.39b
3,Total starch,75.50.46a,15.1  0.21b,6.50  0.71de,0.39  0.14f,4.88  0.42e,7.45 0.82cd,9.54  0.76c,9.42  0.77c,16.0 0.63b
4,Damaged starch,9.55  0.04b,3.84  0.21f,5.66  0.10e,0.32  0.08g,4.46  0.18ef,7.28  0.18d,9.27 0.85bc,8.16  0.14cd,14.5  0.53a
5,Fibre,0.44  0.04ef,6.660.05a,0.72 0.06def,0.96  0.19cd,0.84  0.18de,0.30  0.15f,0.27  0.14f,1.35  0.17c,2.16  0.14b
6,Fat,0.78  0.01ef,20.9  0.20a,0.79  0.00ef,1.97  0.04d,0.95 0.04e,0.26  0.07fg,0.250.05g,2.73  0.27c,7.23  0.28b
7,Ash,1.30 0.18f,8.01  0.22b,3.42  0.24d,9.550.50a,2.35  0.38e,6.16  0.07c,10.00.04a,8.09  0.05b,3.87  0.12d
8,Moisture,9.530.02a,4.08  0.04d,6.24  0.08b,3.95  0.03d,2.25  0.05f,4.32  0.06c,3.52 0.05e,2.27  0.07f,2.14  0.06f
9,DH,NA,NA,NA,NA,NA,17.8  0.41b,22.5  1.48a,17.7  0.37b,24.2  1.10a
10,pH,NA,NA,4.71  0.00g,5.87 0.00d,5.30  0.00f,5.84  0.01e,6.78  0.01a,6.21  0.00c,6.36  0.01b
