,0,1,2
0,Phenolic profile characterization of Galega vulgar' and Cobrancosa'Portuguese,,"Toxicol.106,455-465"
1,"olive cultivars along the ripening stages. Appl. Sci. 10,3930.",,"Mahmood,T.,Anwar,F.,Abbas,M.,Saari,N.,2012.Effect of maturity on phenolics"
2,"itos, M.J., Rincon-Frutos, L.,Valero-Cases,E.,2019. Rutin. In: Nabavi, S.M., Sanches",,(phenolic acids and flavonoids) profile of strawberry cultivars and mulberry specie
3,"Silva, A.(Eds.), Nonvitamin and Nonmineral Nutritional Supplements.Academic",,"from Pakistan.Int.J.Mol.Sci.13,4591-4607."
4,,press.,"Malapert,A.,Reboul,E.,Loonis,M.,Dangles,O.,Tomao,V.,2018.Direct and rapid"
5,"S.,Arraez-Roman, D.,Segura-Carretero, A.,Menendez, J.A., Menendez-Gutierrez,M.",,profiling of biophenols in olive pomace by UHPLC-DAD-MS.Food Anal.Methods 11
6,"P.,Micol,V.,Fernandez-Gutierrez, A.,2010.Qualitative screening of phenolic",,1001-1010.
7,compounds in olive leaf extracts by hyphenated liquid chromatography and,,"Malik,N.S.A.,Bradford,J.M.,2006.Changes in oleuropein levels during differentiatior"
8,preliminary evaluation of cytotoxic activity against human breast cancer cells. Anal,,"and development of floral buds in Arbequina""olives. Sci.Hortic.(Amsterdam)110"
9,"Bioanal. Chem.397,643-654.","Bioanal. Chem.397,643-654.",274-278.
10,"anbari, R.,Anwar,F., Alkharfy,K.M., Gilani, A.-H., Saari, N.,2012. Valuable nutrients",,"Minguez-Mosquera,M.I.,Garrido-Fernandez,J.,Gandul-Rojas,B.,1990.Quantificatio"
11,and functional bioactives in different parts of olive (Olea europaea L.)-a review.Int.J,,of pigments in fermented Manzanilla and Hojiblanca olives.J.Agric.Food Chem.38
12,"Mol.Sci.13,3291-3340.","Mol.Sci.13,3291-3340.",1662-1666.
13,"mez-Rico,A.,Fregapane,G.,Salvador,M.D.,2008.Effect of cultivar and ripening on",,"Mousavi, S., Regni, L., Bocchini, M., Mariotti, R., Cultrera, N.G.M., Mancuso, S."
14,minor components in Spanish olive fruits and their corresponding virgin olive oils.,,"Googlani, J., Chakerolhosseini, M.R., Guerrero, C., Albertini, E., Baldoni, L.,"
15,"Food Res.Int.41,433-440.","Food Res.Int.41,433-440.","Proietti,P.,2019.Physiological, epigenetic and genetic regulation in some olive"
16,"uvinhas, I.,Dominguez-Perles, R., Girones-Vilaplana,A.,Carvalho,T.,Machado, N.",,"cultivars under salt stress.Sci.Rep.9,1093."
17,"Barros, A., 2017. Kinetics of the polyphenolic content and radical scavenging",,"Murillo Ramos,J.J.,Bonilla Polo,A.,Gonzalez Bonillo,J., Sanz Perez,B.,1997. Study o"
18,"capacity in olives through on-tree ripening. J. Chem. 2017, 1-11.",,"differences between the fatty acid content, several quality parameters,fatty acids"
19,"ierrez-RosalesF.,Romero,M.P.,Casanovas, M.,Motilva,M.J.,Minguez",,and alpha tocopherol between 9 varieties of olive oil from the same plantation.Nuti
20,"Mosquera,M.I.,2010.Metabolites involved in oleuropein accumulation and",,"Hosp.12,312-314."
21,degradation in fruits of Olea europaea L.: Hojiblanca and Arbequina varieties.,,"Nediani, C., Ruzzolini, J.,Romani, A., Calorini, L.,2019. Oleuropein, a bioactive"
22,"J.Agric.Food Chem. 58,12924-12933.","J.Agric.Food Chem. 58,12924-12933.","compound from Olea europaea L., as a potential preventive and therapeutic agent ir"
