,0,1,2,3,4,5
0,Element,Certified Reference Material,Certified values (gg-DM),Within-run assay,,
1,,,,Found valuesg.g-DM),%D,%CV
2,As,BCR 279 Sea lettuce(Ulva lactuca),3.09  0.20,3.26  0.18,+5.52,5.52
3,Cd,BCR 279 Sea lettuce(Ulva lactuca),0.274  0.022,0.277  0.025,+1.12,9.02
4,Co,NCS ZC78006 Tea,(0.20),0.190.02,5.5,7.89
5,Cr,BCR 279 Sea lettuce(Ulva lactuca),(9.70-11.6),10.070.85,+3.82,8.44
6,Ni,NIST1547 Peach leaves,0.69  0.09,0.73  0.10,+5.55,7.28
7,Mo,NIST1547 Peach leaves,0.0600.008,0.0570.006,-5.00,10.52
8,Pb,NIST1547 Peach leaves,0.87  0.03,0.88  0.04,+1.15,9.32
9,Sb,NCS ZC78006 Tea,0.0370.003,0.0390.003,+5.40,7.69
10,Se,BCR 279 Sea lettuce(Ulva lactuca),0.593  0.032,0.667  0.078,+12.50,11.69
11,V,NIST1547 Peach leaves,0.37  0.03,0.36  0.03,2.70,6.94
