,0,1,2,3,4,5,6,7,8
0,No,Him,,Tyr,,Trp,,Phen,
1,,X,CV,X,CV,X,CV,X,CV
2,,mgL-1,(%),(mgL-1),(%),mgL-1,(%),mgL-1,(%)
3,1,1.280.01,0.24,nd,,1.330.02,0.50,0.260.01,1.04
4,2,2.230.02,0.35,0.820.01,0.12,1.530.03,0.72,0.300.01,0.23
5,3,nd,-,1.000.01,0.20,nd,,nd,-
6,4,2.870.01,0.08,1.280.01,0.03,nd,,1.390.02,0.49
7,5,2.360.01,0.15,1.740.01,0.05,nd,,1.820.01,0.31
8,6,10.90.02,0.08,3.600.02,0.24,nd,,2.000.01,0.19
9,7,10.90.04,0.14,2.500.03,0.55,1.170.01,0.33,2.370.01,0.06
10,8,11.90.02,0.07,3.320.03,0.36,nd,-,1.610.01,0.02
11,9,8.760.07,0.35,3.120.01,0.10,0.850.01,0.04,1.690.01,0.15
12,10,9.260.05,0.20,2.970.13,1.77,2.660.01,0.12,2.180.02,0.46
13,11,10.70.03,0.11,2.800.01,0.12,2.480.01,0.20,1.120.01,0.50
14,12,7.100.02,0.12,3.110.01,0.17,2.080.02,0.21,1.940.05,1.00
15,13,11.70.12,0.42,3.310.01,0.08,2.940.01,0.08,nd,
