,0,1,2,3,4,5,6
0,Common name,Moisture(g/100g),Fructo-oligosaccharide (FOS)(g/100 g FW,Fructo-oligosaccharide (FOS)(g/100 g FW,Fructo-oligosaccharide (FOS)(g/100 g FW,,Inulin-type fructansa
1,,,GF2,GF3,GF4,Total,g/100 g FW)
2,Starchy roots and tubers,,,,,,
3,Cassava,73.3,0,0,0,0,0.36
4,Jerusalem artichoke,73.3,2.02,1.75,1.39,5.16,19.4
5,Noh Kala shoot,95.4,0,0,0,0,0.52
6,Potato,82.3,0,0,0,0,ND
7,Sweet potato,71.8,0.14,0,0,0.14,0.27
8,"Sweet potato, red",63.3,0.19,0,0,0.19,0.19
9,"Sweet potato,white",65.0,0,0,0,0,0.05
10,"Sweet potato,yellow",72.3,0.11,0,0,0.11,0.13
11,"Taro, hom variety",74.4,0,0,0,0,ND
12,"Taro,small",67.3,0.13,0,0,0.13,ND
13,Yam bean,93.7,0.03,0,0,0.03,0.06
14,"Yam,dried",15.0,0.06,0.07,0.08,0.21,ND
15,Vegetables,,,,,,
16,Asparagus,93.9,0,0,0,0,0.0
17,Bitter bean/Sataw,69.3,0.23,0,0,0.23,0.36
18,Bitter cucumber,95.0,0,0,0,0,0.05
19,Carrot,89.0,0.04,0,0,0.04,ND
20,Chinese chive,87.4,0.02,0.01,0.01,0.04,0.06
21,Common Asiatic weed,78.6,0,0,0,0,ND
22,Eggplant,90.8,0,0,0,0,ND
23,Garden peas,89.5,0.09,0,0,0.09,0.62
24,Horse-tamarind,76.5,0,0,0,0,0.21
25,"Lady's finger, Okra",89.0,0,0,0,0,0
26,Leek,89.7,0.11,0.06,0.06,0.23,0.48
27,Pumpkin/Cushaw,86.9,0,0,0,0,0
28,Radish,94.1,0,0,0,0,0.15
29,Fruits,,,,,,
30,"Banana, common, ripe",64.7,0.09,0,0,0.09,0.40
31,"Banana, common, unripe",67.3,0.02,0,0,0.02,0.06
32,"Banana, dessert,Valery variety",71.1,0,0,0,0,ND
33,"Banana,rice",73.6,0.04,0.01,0,0.04,0.34
34,"Banana, silver Bluggoe",68.3,0.02,0.01,0,0.03,ND
35,"Dragon fruits, red",85.6,0,0,0,0,0.21
36,"Dragon fruits, white",85.4,0,0,0,0,0.15
37,Spices,,,,,,
38,Chinese deys,92.5,0,0,0,0,0
39,"Garlic, common",65.4,0.34,0.32,0.30,0.96,23.0
40,"Garlic,Chinese",70.7,0.28,0.20,0.16,0.64,25.7
41,"Garlic,great headed/Garlic,elephant",62.1,1.00,1.09,1.18,3.27,24.0
42,Galangal,85.1,0,0,0,0,ND
43,Ginger,90.9,0,0,0,0,ND
44,Onion,92.8,0.14,0.03,0.02,0.19,0.44
45,Onionred,86.7,0.97,0.80,0.70,2.47,2.49
46,Shallot,86.6,1.63,1.81,1.90,5.34,9.39
47,Turmeric,90.0,0.03,0,0,0.03,0.13
48,"Turmeric, white",93.9,0,0,0,0,0
49,Seeds and nuts,,,,,,
50,Hairy basil seed (Psyllium seed husks,8.49,0,0,0,0,ND
51,"Jackfruit, seed, boiled",52.3,0,0,0,0,ND
52,"Job's tear, seed",8.66,0,0,0,0,ND
53,Sunflower seed,3.42,1.68,0.07,0,1.75,0.34
