,0,1,2,3,4,5,6,7,8,9,10
0,Species,na,Sensitivity,,,Specificity,,,Accuracy,,
1,,,M,CV,EVb,M,CV,EVb,M,CV,EVb
2,Kernel (laboratory FT-NIR spectrometer),,Kernel (laboratory FT-NIR spectrometer),,,,,,,,
3,Bread wheat,60,81.7,66.7,65.0,95.4,92.4,92.5,92.6,87.2,87.0
4,Spelt,60,80.0,55.0,60.0,90.3,86.6,86.3,88.3,80.2,81.0
5,Durum,60,80.0,76.7,65.0,94.5,90.8,93.8,91.6,87.9,88.0
6,Einkorn,60,41.7,23.3,35.0,94.1,87.8,88.8,83.6,74.8,94.0
7,Einkorn,58,94.8,87.9,95.0,90.3,90.8,93.8,95.0,93.3,94.0
8,Kernel (industrial spectrometer),Kernel (industrial spectrometer),,,,,,,,,
9,Bread wheat,60,86.7,76.9,90.0,96.6,93.3,96.3,94.6,89.9,95.0
10,Spelt,60,73.3,60.0,65.0,94.1,92.0,96.3,89.9,85.6,90.0
11,Emmer,60,95.0,90.0,90.0,95.8,92.4,97.5,88.9,91.9,96.0
12,Einkorn,58,100.0,100.0,80.0,100.0,99.6,100.0,100.0,84.6,88.0
13,Einkorn,58,100.0,53.3,95.0,100.0,99.6,100.0,100.0,99.7,99.0
14,Flour (laboratory FT-NIR spectrometer),,,,,,,,,,
15,Durum,60,78.3,61.7,60.0,96.6,92.2,97.3,92.8,86.0,89.4
16,Emmer,57,96.5,96.5,81.3,98.3,96.2,91.0,97.3,96.2,89.4
17,Emmer,60,90.0,78.3,50.0,99.1,96.6,94.6,97.3,92.8,85.1
18,Einkorn,57,100.0,98.2,100.0,100.0,100.0,100.0,100.0,99.7,100.0
