,0,1,2,3,4,5,6,7,8,9,10,11
0,,Range,Average Variety with,Average Variety with,"Cultivar(Cv),",Taxonomic,Variety with lowest,"Cultivar(Cv),",Taxonomic,Notes,Refb,Refb
1,,,,highest,"Andean cultivar,",groupa,nutrient,"Andean cultivar,  groupa","Andean cultivar,  groupa",,highest(lowest,highest(lowest
2,,,,,wild Solanum,,,wild Solanum,,,,
3,,,,,Species etc.,,,speciesetc.,,,,
4,Vitamin E,0.07-0.52 mg/100 g,0.22,Pulu*Peru,Andean Cv,Adg,Wila Huaka Lajra*,Andean Cv,Adg,Unknown(USA),17,17
5,-tocopherol),,,,,,"(Huancayo, Peru)",,,0.07 mg/100g,,
6,n=24,,,,,,,,,0.07 mg/100g,,
7,,,,,,,,,,(ref 27,,
8,Ascorbic acid,2.8-42mg/100g,17.1,ChajuKorea,Cv,Thr,Liseta (Spain),Cv,Tbr,,28,2
9,n=157,,,,,,,,,,,
10,Vitamin C(n=78),6.5-34 mg/100g,16.7,Maria Cruz,native Andean,Tbr Gon/G,Krasa (Czech Republic),Cv,Tbr,,18,29
11,,,,(Peruvian Andes:,Cv,,,,,,,
12,,,,"Inyaya Alto, La",,,,,,,,
13,,,,Victoria and,,,,,,,,
14,,,,Aymara),,,,Native,Adg,,30,31
15,Total carotenoid,ND-2690 mcg/100g 328,ND-2690 mcg/100g 328,Unknown(USA,Cross between,Tbr,Gogon Magash (Peru),Native,Adg,Phureja group1,30,31
16,n=541,,,,91E22 and,Tbr,,Andean Cv,Adg,"Comas,Huancayo;",30,31
17,,,,,Yema de,,,,,Peruhas next,,
18,,,,,Huevo,,,,,2017 mcg/100g,,
19,,,,,,,,Andean,Phu,Bintje(Germany),,
20,Violaxanthin,Tr-960 mcg/100g,117,Amarilla del,Andean Cv,S.stenotomum,Unknown CIP 703566,Andean,Phu,Bintje(Germany),17,33
21,n=72,,,Centro*Peru,,,(Peru),landraces,Phu,value of 3.3 mcg/,17,33
22,,,,,,,,,,100g(ref 35,,
23,Antheraxanthin,N.D.-376 mcg/100g105,N.D.-376 mcg/100g105,Chaucha Amarilla,Andean,Phu,Pichea Papa* (Peru),Andean Cv,Adg,,33,17
24,n=48,,,yellow fleshed,landraces,,,,,,,
25,,,,(Peru),,,,,,,,
26,Lutein(n=447,8.2-875 mcg/100g,228,S. pinnatisectum,Wild,,S.pinnatisectum S. pinnatisectum 186553 Wild,S.pinnatisectum S. pinnatisectum 186553 Wild,S.pinnatisectum,,34,34
27,,,,275231 TAX 31,,,HERB 3.1-.7(Sturgeon,,,,,
28,,,,Sturgeon Bay,,,"Bay, Wisconsin, USA)",,,,,
29,,,,"Wisconsin,USA",,,,,,,,
30,Zeaxanthin,Tr-1290 mcg/100g,111,Unknown,Andean,Phu,Chaucha tomate (Peru),landraces,Phu,Phureja group1,33,33
31,n=97,,,CIP703566 (Peru),landraces,,,landraces,,"(Comas, Huancayo;",,
32,,,,,,,,,,highest value of,,
33,,,,,,,,,,1037 mcg/100g,,
34,,,,,,,,,Phu,(ref 32,,
35,-Carotene,0.0-111 mcg/100g,13.5,S.gourlayi 500049 Wild,S.gourlayi 500049 Wild,S.gourlayi,Phureja group 1 (Peru),,Phu,,34,32
36,n=408,,,FFAO 24(Sturgeon,,,,,,,,
37,,,,"Bay,Wisconsin",,,,,,,,
38,Total phenolic,0.2-580mg/100 g,74.1,MN17922,,Tbr,Unknown Greek Tbr,,Tbr,Dark Red Norland,36,38
39,acidsn=297,,,"(Minnesota, USA)",,,(Greece),,,"Minnesota, USA) has",,
40,,,,,,,,,,next highest value of,,
41,,,,,,,,,,460.0 mg/100 g (ref 36).,,
42,,,,,,,,,,Korea Korean Cv has,,
43,,,,,,,,,,next lowest value of,,
44,,,,,,,,,Tbr,0.49 mg/100 g (ref 21).,,
45,Caffeic acid,10-157000 mcg/,67.5,S.pinnatisectum,Wild,"S.pinnatisectumAtlantic (Springlake,","S.pinnatisectumAtlantic (Springlake,",Korean Cv,Tbr,,34,21
46,n=156,100g,,184774 FFAO 52,,,"Texas,USA)",,Tbr,,,21
47,,,,"(Sturgeon Bay,",,,,,,,,
48,,,,"Wisconsin,USA",,,,,,,,
49,Chlorogenic acid,100g,269,Purple Peruvian,,Thr,S. brachistotrichum,Wild,S.brachistotrichum,,21,42
50,n=156,100g,,California),,,"(Weslaco and Miami,",,,,,
51,,100g,,California),,,USA),,,,,
