,0,1,2,3,4
0,Fatty acids,Carp 1,,Carp 2,
1,,(% of total FA),(mg/100 g wf),(% of total FA),(mg/100 g wf)
2,14:0,0.67  0.12,68.9,0.85  0.06,23.0
3,15:0,0.08  0.02,7.8,0.22  0.03,5.9
4,16:0,18.17  1.56,1894.1,18.43  0.81,498.9
5,16:1 n-7,6.73  0.94,709.5,4.26  0.64,114.8
6,17:0,0.110.01,11.1,0.39  0.04,10.6
7,18:0,4.92  0.43,508.3,5.25  0.42,141.0
8,18:1 n-9,50.95  3.02,257.1,34.83  3.23,66.2
9,18:1 n-7,2.49  0.14,257.1,2.45  0.08,66.2
10,18:2 n-6,10.81  1.70,1101.2,23.79  2.89,659.7
11,18:3 n-6,0.29  0.10,31.5,0.19  0.12,5.6
12,18:3 n-3,0.63  0.28,64.0,2.09  0.29,58.1
13,20:1 n-9,1.67  0.23,171.9,1.71  0.22,21.0
14,20:2 n-6,0.37  0.07,37.6,0.79  0.13,21.0
15,20:3 n-6,1.270.15,131.6,0.96  0.19,21.5
16,20:3 n-3,0.05  0.03,5.3,0.66  0.21,17.3
17,22:1 n-9+20:4 n-6,0.55  0.07,57.0,1.20  0.23,32.5
18,20:5n-3,0.07  0.02,7.1,0.51  0.15,13.9
19,22:5 n-3,0.06  0.04,11.3,0.31  0.12,7.8
20,22:6 n-3,0.11  0.02,11.3,0.86  0.26,23.7
21,SFA,23.94  1.46,2490.2,25.36  1.33,683.5
22,MUFA,61.83  2.65,6466.7,41.95  3.66,1143.6
23,PUFA,13.66  1.90,1397.0,30.91  2.95,844.5
24,n-6,12.74  1.78,1301.9,26.29  2.42,720.1
25,n-3,0.07  0.02,94.3,4.63  0.89,124.4
26,n-3/n-6,0.07  0.02,0.1,0.18  0.03,0.2
27,n-6/n-3,13.85  3.42,13.8,5.68  0.88,5.8
