,0,1,2,3,4,5,6,7,8,9,10
0,Phenolic,Putrescine,,,,,,,,,
1,"compounds, mg","treatments, mM",Harvest,20,40,60,80,100,120,140,Mean
2,Gallic acid,Control,0.63  0.03,0.63  0.03,0.57,0.51,0.48,0.44,0.42,0.41,0.49 0.08
3,,,a-k,a-k,0.04c-m, 0.01 g-,0.02 i-m,0.02 klm,0.02 lm,0.02 m,B**
4,,,,,,m,,,,,
5,,0.4,0.710.03,0.710.03,0.63,0.60,0.57,0.52,0.51,0.46,0.57 0.08
6,,,a-f,a-f,0.03 a-k,0.01 a-l,0.01c-m,0.01 f-m,0.02 g-m,0.02 j-m,AB
7,,0.8,0.73  0.03,0.73  0.03,0.66,0.62,0.58,0.54,0.52,0.49,0.59
8,,,a-e,a-e,0.03 a-i,0.03 a-k,0.03b-,0.03 e-m,0.03 f-m,0.03 h-m,0.09 A
9,,,,,,,m,,,,
10,,1.2,0.74 0.04,0.74 0.04,0.68,0.64,0.60,0.55,0.54,0.50,0.60
11,,,a-d,a-d,0.03 a-h, 0.02 a-j, 0.02 a-,0.02 d-m,0.01 e-m,0.02 g-m,0.08 A
12,,,a**,,,,m,,,,
13,,1.6,0.75 0.02,0.75 0.02,0.71,0.67,0.63,0.59,0.58,0.52,0.63
14,,,abc,abc,0.05 a-f,0.04 a-i,0.04 a-k,0.05 b-m,0.04c-m,0.03 f-m,0.08A
15,,2,0.77  0.02,0.77  0.02,0.72,0.68,0.64,0.61,0.59,0.54,0.65
16,,,ab,ab,0.07 a-e, 0.07 a-g, 0.06 a-j,0.04 a-l,0.04 b-m,0.03 e-m,0.09 A
17,,Mean,0.72,0.72,0.66,0.62,0.58,0.54,0.53,0.49,
18,,,0.05A**,0.05A**,0.07 AB,0.07 B,0.06BC,0.06 CD,0.06 CD,0.05 D,
19,Protocatecuic acid,Control,4.30  0.30,4.30  0.30,4.18,3.91,3.60,3.36,3.17,2.89,3.63
20,,,b-j,b-j,0.34 d-k,0.12g-k,0.40 h-k,0.28 ijk,0.18jk, 0.32 k,0.59 C**
21,,0.4,4.70  0.10,4.70  0.10,4.52,4.22,4.00,3.85,3.63,3.59,4.07 0.44
22,,,b-i,b-i,0.10 b-i,0.09 d-k,0.09 f-k,0.08 g-k,0.18 h-k,0.27 h-k,BC
23,,0.8,5.300.30,5.300.30,5.05,4.62,4.47,4.29,4.17,4.11,4.57 0.50
24,,,a-f,a-f,0.24 a-g,0.12 b-i,0.21 b-j, 0.20c-j, 0.20 d-k,0.29 e-k,AB
25,,1.2,5.60  0.10,5.60  0.10,5.43,5.08,4.81,4.62,4.34,4.17,4.86
26,,,abc,abc, 0.05 a-e,0.04 a-g,0.04 b-h,0.04 b-i,0.19 b-j,0.18 d-k,0.52 A
27,,,a**,,,,,,,,
28,,1.6,5.65 0.25,5.65 0.25,5.48,5.12,4.85,4.67,4.53,4.36,4.95
29,,,ab,ab,0.19 a-d,0.18a-g,0.17 b-h,0.16 b-i,0.16 b-i,0.15 b-j,0.51 A
30,,2,5.450.25,5.450.25,5.39,5.09,4.77,4.59,4.54,4.37,4.88
31,,,a-e,a-e, 0.39 a-e, 0.41 a-g,0.35 b-h,0.33 b-i,0.23 b-i,0.23 b-j,0.53A
32,,Mean,5.17,5.17,5.00,4.67,4.41,4.23,4.06,3.91,
33,,,0.57A*,0.57A*,0.58 AB, 0.53,0.55,0.55 CD,0.56 CD,0.60 D,
34,,,,,,ABC,BCD,,,,
35,p-Coumaric acid,Control,0.58  0.03,0.58  0.03,0.54,0.48,0.43,0.41,0.40,0.36,0.460.08
36,,,b-g,b-g,0.01 d-j,0.01 g-0, 0.03 k-p,0.01 I-p,0.02 nop,0.01 p,B*
37,,0.4,0.63 0.03,0.63 0.03,0.57,0.51,0.47,0.44,0.41,0.37,0.490.09
38,,,a-e,a-e,0.02 b-g,0.02 f-m, 0.02 g-0,0.01 j-p,0.01 1-p,0.01 p,AB
39,,0.8,0.68  0.02,0.68  0.02,0.62,0.56,0.52,0.48,0.46,0.41,0.53  0.09
40,,,ab,ab,0.02 a-e,0.02 d-i, 0.02 f-l,0.01 g-o,0.01 i-p,0.02 m-p,AB
41,,1.2,0.67  0.02,0.67  0.02,0.62,0.56,0.52,0.48,0.46,0.41,0.53  0.09
