,0,1,2,3
0,,System of Criaderas,Position,Average ageing
1,and Solera,and Solera,,in Solera
2,A,A,1st Criadera,
3,A,A,Solera,5 years
4,B,B,2nd Criadera,
5,B,B,1st Criadera,
6,B,,Solera,3 years
7,C,C,2nd Criadera,
8,C,C,1st Criadera,
9,C,C,Solera,10-12years
10,D,D,2nd Criadera,
11,D,D,1st Criadera,
12,D,,Solera,10-12 years
13,E,E,2nd Criadera,
14,E,E,1st Criadera,
15,E,E,Solera,15 years
16,F,,2nd Criadera,
17,F,,1st Criadera,
18,F,,Solera,25 years
19,G,G,3th Criadera,
20,G,G,2th Criadera,
21,G,G,1nd Criadera,
22,G,G,Solera,40 years
