,0,1,2,3,4,5,6,7
0,Compounds,Structure,tR(min),Ion mode,Precursor ion,Product,Collision energies,Fragmentor(V
1,,,,(+/-,,ionsa,(V),
2,,,,,,289,,
3,,,,,,169,,
4,Epicatechin gallate,,13.36,,441,,,
5,,,,,,125,,
6,Flavanones,,,,,,,
7,,,,,,273,10,
8,naringenin 7-O-glucoside,GICO,15.59,+,435,135,20,118
9,,,,,,151,8,
10,naringenin,,18.40,-,271,119,20,118
11,Flavanonols,,,,,,,
12,,,,,,125,4,
13,taxifolin,,13.13,,303,285,12,118
14,,,,,,57,40,
15,Dihydrochalcone,,,,,,,
16,phloretin,,16.12,+,275,107,25,118
