,0,1,2,3,4,5,6
0,,-tocopherol,-tocopherol,-tocopherol,3-tocopherol,Lutein,Zeaxanthin
1,Altagracia,,,,,,
2,Bitter,0.51  0.07,1.60c  0.50,225b  1.49,2.81a  0.23,1.06a  0.01,0.11a  0.00
3,Debittered,0.63  0.09,2.72b  0.08,275a  12.6,3.02a  0.22,1.04a  0.01,0.11a  0.01
4,Extruded,0.64  0.04,3.35a  0.12,276a  5.71,2.95a  0.07,0.76b  0.00,0.10a  0.02
5,SD MD,0.550.01,1.50c  0.06,169c  2.63,2.27b  0.10,0.44c  0.01,0.05b  0.01
6,SD GA,0.51  0.02,1.25c  0.17,162c  1.23,2.20b  0.26,0.45c  0.01,0.06b  0.00
7,Andenes,,,,,,
8,Bitter,0.55b  0.04,0.93c  0.10,228b 1.11,1.66c  0.18,1.20ab 0.06,0.09  0.02
9,Debittered,0.66a  0.03,1.55b  0.22,304a  0.30,2.37ab  0.12,1.23a  0.01,0.12  0.00
10,Extruded,0.68a  0.02,2.03a  0.02,306a  8.24,2.73a  0.20,1.11b 0.02,0.10  0.00
11,SD MD,0.54b  0.03,1.64b  0.04,209c  0.98,1.86bc  0.34,0.90c  0.07,0.06  0.03
12,SD GA,0.51b  0.03,1.50b  0.07,202c  2.82,1.97bc  0.24,0.92c  0.01,0.07  0.01
13,Yunguyo,,,,,,
14,Bitter,0.61  0.00,1.17  0.16,224b  14.6,2.23  0.03,1.39a  0.12,0.09b  0.01
15,Debittered,0.72  0.02,1.95  1.03,363a  33.4,2.55  0.05,1.33a  0.03,0.12a  0.01
16,Extruded,0.73  0.01,2.38  0.19,355a  1.36,2.29  0.03,1.24a  0.01,0.11ab  0.01
17,SD MD,0.56  0.03,1.89  0.62,257b  2.08,2.17  0.26,1.01b  0.09,0.04c  0.01
18,SD GA,0.54  0.12,1.73  0.42,244b  0.41,2.16  0.68,0.80b  0.06,0.05c 0.01
