,0,1,2,3,4,5,6,7
0,Run,X1,X2,X3,X4,XS,Absorbance,Prediction
1,1,0,0,2,0,0,0.334,0.3365
2,2,2,,0,0,0,0.315,0.3482
3,3,0,0,0,0,2,0.268,0.2673
4,4,1,1,1,1,-1,0.305,0.2974
5,5,0,0,0,0,0,0.462,0.4718
6,6,1,-1,-1,-1,-1,0.321,0.3207
7,7,0,0,0,2,0,0.634,0.6367
8,8,-1,1,-1,-1,-1,0.245,0.2518
9,9,0,2,0,0,0,0.412,0.4115
10,10,-1,1,1,1,-1,0.265,0.2714
11,11,1,1,-1,1,-1,0.315,0.3147
12,12,-1,-1,-1,-1,1,0.614,0.6138
13,13,0,,0,0,0,0.426,0.3482
14,14,1,1,-1,-1,,0.275,0.2743
15,15,0,0,0,2,0,0.326,0.3482
16,16,-1,-1,1,1,-1,0.174,0.1802
17,17,1,-1,1,-1,1,0.268,0.2745
18,18,0,0,0,0,2,0.495,0.4979
19,19,-1,1,1,-1,1,0.354,0.3482
20,20,0,0,2,0,0,0.315,0.3482
21,21,-1,-1,1,1,1,0.279,0.2856
22,22,0,0,0,0,0,0.495,0.4868
23,23,-1,1,-1,1,1,0.174,0.1660
24,24,1,1,1,1,-1,0.314,0.3138
25,25,1,-1,-1,1,1,0.256,0.2658
26,26,0,0,0,0,0,0.418,0.4032
27,27,0,0,0,0,0,0.425,0.4307
28,28,1,1,1,1,1,0.345,0.3482
29,29,2,0,0,0,0,0.186,0.1715
30,30,0,0,0,0,0,0.456,0.4420
31,31,1,-1,-1,1,-1,0.263,0.2626
32,32,0,2,0,0,0,0.412,0.4083
