,0,1,2,3,4,5,6,7,8
0,,On a fw basis,,,,On a dw basis,,,
1,,Grains,Flour,Pasta,Cooked Pasta,Grains,Flour,Pasta,CookedPasta
2,Mn,,,,,,,,
3,Kamut,1.58  0.02,1.51  0.16,2.20 0.21,0.33  0.02,1.77  0.02,1.69  0.18a,"2.49  0.24a,b",0.80  0.048b
4,Common buckwheat,1.09  0.16,1.080.14,1.46  0.09,0.71  0.08,1.19  0.17,1.21  0.16c,1.650.10,1.560.18
5,Durum wheat,0.98  0.04,0.96  0.09,1.16  0.17,1.56  0.18,1.08  0.04,1.11  0.10d,"1.28  0.19d,e",1.66  0.12e
6,Fe,,,,,,,,
7,Kamut,1.700.04,1.500.17,1.570.27,1.26  0.15,1.900.05,1.68  0.19,1.77  0.30f,3.04  0.37f
8,Common buckwheat,1.840.20,1.810.15,2.210.14,2.02  0.10,2.01 0.22,2.03  0.17,2.49  0.168,4.44  0.238
9,Durum wheat,2.820.08,2.79  0.26,1.490.09,4.44  0.23,3.10  0.09,3.21  0.30h,"1.66  0.10h,i",2.99  0.39i
10,Cu,,,,,,,,
11,Kamut,0.81  0.05,0.78  0.03,0.93  0.05,0.21  0.004,0.90  0.05,0.87  0.04,1.05  0.06,0.52  0.009i
12,Common buckwheat,1.20  0.09,1.20  0.09,1.550.085,0.36  0.02,1.31 0.10,1.34 0.10,"1.75  0.09k,l",0.80  0.05
13,Durum wheat,0.10 0.01,0.09  0.006,0.18  0.006,0.80  0.05,0.11 0.01,0.10  0.006,0.20  0.009m,0.66  0.01m
14,Zn,,,,,,,,
15,Kamut,7.610.33,7.580.31,8.240.29,1.21  0.19,8.52  0.37,8.490.35,"9.31  0.33n,o",2.91  0.47o
16,Common buckwheat,6.10  0.23,5.99  0.37,6.13 0.46,1.44  0.17,6.65 0.25,6.71  0.41,6.93  0.52P,3.180.38P
17,Durum wheat,3.46 0.10,3.62  0.19,3.73  0.25,3.18  0.38,3.80  0.11,4.16  0.229,4.14  0.27,2.910.40
18,Se*,,,,,,,,
19,Kamut,1.82  0.09,1.42  0.96,1.33 0.03,1.140.54,2.03  0.36s,1.56  1.07s,1.50 0.03t,2.64  1.2t
20,Common buckwheat,3.34  0.33,2.65  0.63,2.42  0.17,2.13  0.23,3.64  0.35,2.96  0.70u,"2.73  0.20u,v",4.680.50
21,Durum wheat,23.10.92,22.5  0.30,33.8  0.42,4.68  0.50,25.41.01,25.8  0.34w,"37.5  0.47w,x",66.4  1.2x
22,Mo*,,,,,,,,
23,Kamut,72.3  1.7,68.3  1.3,73.7  2.3,13.5  2.6,80.9  1.9,76.5 1.4,"83.3  2.6y,z",32.4  6.2
24,Common buckwheat,57.1  0.3,54.7  2.2,61.6  0.73,14.2  1.6,62.2  0.33,61.3  2.4,69.6  0.82a,31.33.5
25,Durum wheat,49.3  2.3,47.4  3.2,52.3  3.2,31.3  3.5,54.2  2.5,54.5  3.6,58.0  3.5,106.1  5.4
26,Co*,,,,,,,,
27,Kamut,4.42  0.24,4.24  0.32,4.61  1.7,1.35  0.33,4.950.26,4.74  0.36,5.20  1.9,3.24  0.79
28,Common buckwheat,4.92  0.34,4.74  0.21,11.90.91,2.510.45,5.36  0.37,5.30  0.23y,"13.4  1.02,8",5.52  0.998
29,Durum wheat,3.23  0.43,2.71  0.65,3.21  0.72,5.52  0.99,3.55  0.47,3.11  0.74,3.56  0.80,3.82  0.54
