,0,1,2,3,4
0,,Moisture,Proteinc,Crude fat,Ash
1,Brown,,,,
2,Mean,12.600.54a,6.85+0.34a,2.650.20a,1.210.06a
3,Variation,12.10-13.50,6.34-7.42,2.37-3.02,1.15-1.29
4,Parboiled brown,,,,
5,Mean,12.070.74a,6.760.20a,2.690.13a,1.18+0.17a
6,Variation,11.01-13.38,6.247.02,2.53-2.89,0.91-1.46
7,Parboiled milled,,,,
8,Mean,10.83+0.64b,6.36+0.32b,0.38+0.06b,0.55+0.04b
9,Variation,9.58-11.63,5.71-6.71,0.31-0.47,0.49-0.60
10,Milled,,,,
11,Mean,11.10+1.16b,6.66+0.34a.b,0.50+0.07b,0.47+0.12b
12,Variation,9.39-12.84,6.10-7.20,0.38-0.60,0.32-0.59
