,0,1,2,3,4,5,6,7,8,9,10
0,PAH,TS-2NC,,TS-2CC,,IS-NC,TS-3NC,,TS-3CC,,IS-CC
1,Nap,82.50.51,42.7c  0.29,,22.0d  0.24,,45.3b  0.13,11.4 0.11,,8.40f  0.15,
2,Anl,163a  0.25,,1630.17,,58.10.59,56.3  0.56,,42.7  0.57,,25.8  0.27
3,Ane,81.5a 0.38,,81.3a  0.30,,14.8d  0.11,49.50.35,,33.5  0.45,,12.9e  0.87
4,Flu,69.8a  0.43,,49.4b  0.57,,30.4  0.16,39.9d  0.76,,42.5  0.31,,25.8f  0.28
5,Ant,183a  3.23,,183a0.37,,92.9d  1.23,166b2.67,,97.6c  2.21,,36.31.10
6,Phen,89.3b  1.24,,89.6b  0.31,,62.7c 0.71,108a1.51,,49.1  0.46,,14.6  0.31
7,Flt,<LOD,,<LOD,,<LOD,<LOD,,<LOD,,<LOD
8,BaA,9.90a  0.40,,<LOD,,<LOD,8.78b  0.30,,<LOD,,<LOD
9,Pyr,<LOD,,<LOD,,<LOD,<LOD,,<LOD,,<LOD
10,Chry,<LOD,,<LOD,,<LOD,<LOD,,<LOD,,<LOD
11,BbF,<LOD,,<LOD,,<LOD,<LOD,,<LOD,,<LOD
12,BkF,<LOD,,<LOD,,<LOD,<LOD,,<LOD,,<LOD
13,BaP,<LOD,,<LOD,,<LOD,<LOD,,<LOD,,<LOD
14,DahA,<LOD,,<LOD,,<LOD,<LOD,,<LOD,,<LOD
15,BghiP,<LOD,,<LOD,,<LOD,<LOD,,<LOD,,<LOD
16,Inp,<LOD,,<LOD,,<LOD,<LOD,,<LOD,,<LOD
17,EPAH4,9.900.40,,<LOD,,<LOD,8.78  0.30,,<LOD,,<LOD
18,EPAH16,679a  2.53,,609b1.32,,2811.24,4740.89,,277e  2.18,,124f1.26
